,Unnamed: 0,Name,Price,Discount,Worthy,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
698,1978,Midway Arcade Treasures: Deluxe Edition - PC,-1.0,-1.0,0,3.5,19,6,3,3,2,2,51,1,0,0,0,0,2,0,1,1,0,"Midway Arcade Treasures Deluxe Edition is a must have collection for fans of retro gaming and those who remember those halcyon days of the local arcade.
Brings together Midway Arcade Treasures 2 and 3 to deliver one amazing package of absolute arcade gaming gems. ALL the games contained in this collection are 100% coin-op authentic.
APB, Hard Drivin', Off Road Thunder, Race Drivin', San Francisco Rush the Rock: Alcatraz Edition, S.T.U.N. Runner, Arch Rivals, Badlands, Championship Sprint, Cyberball 2072.
Hydro Thunder, Kozmik Krooz'r, Mortal Kombat, Mortal Kombat II, Mortal Kombat 3, NARC, Primal Rage, Timber, Total Carnage, San Francisco Rush 2049.
Spy Hunter II, Wacko, Wizard of Wor, Xybots,Pit Fighter, Rampage World Tour, Super Off Roadwith bonus Track-Pak!, Xenophobe, Gauntlet II.",5,121
699,1982,Half Life 1 (Jewel Case) - PC,-1.0,-1.0,1,4.0,9,3,3,0,0,1,112,1,0,0,0,0,2,0,1,1,0,0,0,0
700,1985,FIFA Soccer 07 - PC,-1.0,-1.0,0,3.8,32,16,3,3,3,3,0,16,0,0,0,0,2,0,1,1,0,"Watch the crowds react to your performance - Goals and possession result in rousing chanting as momentum builds for your team but dips to a frustrated murmur if you're struggling
Represent your club online against your rivals throughout the season in the F.A. Premier League, Bundesliga, French League or Mexican 1st Division
Players jostle and collide realistically while trying to win balls; New ball physics accurately recreate bouncing, skidding and topspin
Features 27 leagues from 20 nations. Over 510 teams are accurately represented with correct kits and badges
Enhanced Manager Mode - Real money, youth player development, press and fan reaction. Immerse yourself completely in the world of a football manager",5,111
701,1989,Battlestations Pacific - PC,-1.0,-1.0,1,4.3,76,45,18,5,3,3,21,1,0,0,0,0,1,1,1,1,0,"Improved gameplay features and incredibly realistic graphics for amazing authenticity
Over 100 authentic American and Japanese war machines, including fighters, battleships, submarines, and more
28 full-scale battles in single player mode; 96 online multiplayer battles with Games for Windows Live
Kamikaze attacks, cockpit view, skirmish mode, island capture, and more
Experience the historical battles of Iwo Jima, Okinawa, Port Moresby, Midway, and more",5,63
702,1990,Shift 2 - Unleashed - PC (Limited),-1.0,-1.0,1,4.0,167,98,25,11,15,16,0,14,0,0,0,0,1,1,2,1,0,"Next Level of Immersion-Experience visceral first-person racing like never before. The all-new helmet cam recreates realistic driver head movements that deliver an unparalleled sensation of speed: lean and tilt into the apex of corners
True Realistic Racing-From authentic car and crash physics to terrifying night racing to the battle-scarred look and feel of both cars and tracks, Featuring the FIA GT1 World Championship and GT3 European Championship plus real-world drivers
Amazing Career Depth and Variety-Earn unlocks and participate in multiple racing disciplines on the way to becoming the FIA GT1 World Champion. Featuring everything from new Endurance races to muscle and retro cars
Change the Game with Autolog-Autolog is a revolutionary system that connects friends and changes the gameplay experience by allowing you to share virtually every aspect of your racing career.
Customize for Show or Customize to Win!-Unleash your creativity to turn some of the world's most elite high-performance vehicles into fire-breathing weapons. Customize the engine, the body, the suspension, and much, much more.",5,165
703,1991,Far Cry 4 - PC,-1.0,-1.0,1,4.2,529,333,68,63,21,42,1,1,0,18,11,2014,4,3,2,0,0,"REVOLUTIONARY OPEN WORLD CO-OP: Far Cry 4 allows for a second player to drop in and out at any point, re-imagining the cooperative experience in the true spirit of Far Cry for the next generation.
MASSIVE OPEN WORLD: Discover the most diverse Far Cry world ever created. With terrain spanning from lush forests to the snowcapped Himalayas, the entire world is alive…and deadly.
ABUNDANT NEW WILDLIFE: From leopards, rhinos, black eagles, and vicious honey badgers, as you embark on your hunt for resources, know that something may be hunting you...
NEW WAYS TO GET AROUND: Scout enemy territory from above in the all-new gyrocopter and then plummet back to earth in your wing suit. Climb aboard the back of a six-ton elephant and unleash its raw power on your enemies.
POWERFUL NEW WEAPONS: Choose the right weapon for the job, no matter how insane or unpredictable that job might be. With a diverse arsenal, you’ll be prepared for anything.",5,159
704,1995,UberSoldier - PC,-1.0,-1.0,0,3.7,20,9,2,2,2,2,78,1,0,0,0,0,2,6,1,1,0,"Play a resurrected German (No Suggestions) with paranormal powers
First-person shooter that supplies plenty of visceral carnage
Fight against cunning Nazi soldiers with hair-trigger reflexes
Stop bullets in mid-air with your paranormal UberSoldier powers
Use authentic WWII weapons, even including a U-boat's torpedoes and AA guns",5,46
705,1996,Half-Life 2 - PC,-1.0,-1.0,1,4.0,626,413,43,50,31,100,9,2,0,16,11,2004,3,1,0,1,0,"Sequel to the hit first-person shooter
Scientist-with-a-crowbar Gordon Freeman joins a ragtag human resistance fighting extradimensional invaders for the survival of a conquered Earth
Unnervingly realistic graphics the likes of which have not been witnessed outside of a motion picture or pre-rendered cut scene
Realistic physics: objects have varied and appropriate mass, density, physical properties
For 1 player",5,58
706,1998,Fate: The Traitor Soul,-1.0,-1.0,1,4.4,43,27,12,0,0,3,8,2,0,0,0,0,1,1,1,1,0,"Battle new quests and gain entrance to the Chamber of Trials where your hero will face the ultimate challenge in FATE: The Traitor Soul
Three all-new heroes--play as a SteamPunk Cogger, Shadow Elf, or Orc Champion
Three new loyal pets and five new boss monsters
Over 13 new spells, including Fireball, Cinder Blast, and Thorn Skin
New graphics, new music, and new armor & weapons
Battle new quests and gain entrance to the Chamber of Trials where your hero will face the ultimate challenge in FATE: The Traitor Soul
Three all-new heroes--play as a SteamPunk Cogger, Shadow Elf, or Orc Champion",7,101
707,1999,Hot Wheels Mechanix - PC,-1.0,-1.0,1,4.7,2,1,0,0,0,0,25,1,0,0,0,0,3,4,1,1,0,0,0,0
708,2002,Unreal Tournament: Game of the Year Edition - PC,-1.0,-1.0,1,4.2,103,63,18,5,9,5,4,1,0,0,0,0,10,11,1,1,0,0,0,0
709,2005,Unreal Tournament III - PC,-1.0,-1.0,1,4.0,160,92,22,14,8,22,51,1,0,19,11,2007,0,0,0,1,0,"Vast Arsenal of Weapons: Unreal Tournament has always been known for brutal weaponry, and now the arsenal is even bigger and badder. Detonate your opponent from a distance with the ever popular Shock Rifle or blast away at close range with the Flak Cannon.
New Single Player Campaign: Unreal Tournament like you've never seen it before! The Necris invasion has begun, and your clan was one of the first to be slaughtered. Join this Epic battle to defend humanity while taking your revenge.
New and Favorite Characters: Fight side-by-side with or compete against new and returning characters from the Unreal universe, all with enhanced abilities, extremely detailed designs, and distinct personalities.
Enhanced Popular Game Types: Deathmatch, Team Deathmatch, Capture the Flag, and all-new Warfare mode and more.
PC version bundled with the award-winning Unreal Engine 3 Toolset. Build your own levels, game types, and more, or download the latest mods from the massive Unreal community.",5,155
710,2006,G-Force - PC,-1.0,-1.0,1,4.3,8,4,2,0,1,0,39,2,0,0,0,0,1,1,2,1,0,"Characters' voices match the talent used in the G-Force film, including: Sam Rockwell, Jon Favreau and Bill Nighy.
Unique gameplay requiring the player to switch between Darwin, a guinea pig, and Mooch, a housefly.
Special abilities for each character: Darwin¿s hoverpack lets players speed through areas or fly up to higher altitudes; Mooch can slow down time.
Innovative platform puzzle solving to reach new areas and trigger gadgets.
Enjoy and explore new enemies, weapons and locations not seen in the film.",5,81
711,2007,EverQuest: Planes of Power - PC,-1.0,-1.0,0,3.5,26,11,4,0,4,4,112,3,0,0,0,0,10,11,1,1,0,"ESRB Rating: Teen
Genre: Strategy
Mission: Get ready for more in this pack that includes EverQuest game and Planes of Power expansion
Platform: Windows 98/Me/2000/XP",4,25
712,2008,Earthworm Jim 3-D - PC,-1.0,-1.0,1,4.0,3,1,0,1,0,0,33,1,1,0,0,0,3,4,1,1,0,0,0,0
713,2010,Nicktoons Basketball - PC,-1.0,-1.0,1,4.7,2,1,0,0,0,0,32,16,0,0,0,0,2,0,1,1,0,"For 1 player
Take on Nicktoons characters in this fun basketball game
Choose from 17 fabulous Nicktoons characters; 8 courts; 3 on 3 action
Unlock special cards that give players special action moves and dunks
Toughen up offense and fortify defense for fast-breaking action",5,44
714,2021,Code of Honor 2: Conspiracy Island - PC,-1.0,-1.0,1,4.1,24,13,2,5,2,0,57,1,0,0,0,0,2,2,2,1,0,"Deploy to Ile Royale: navigate through a labyrinth of caves, a 19th century penal facility, and a factory compound to gain entry into the island's research facility and suppress the enemy
Use your surroundings to eliminate the enemy and shoot from cover using the Covert Fire System
Employ the signature ordinance of the Foreign Legion - FAMAS, ERYX, PAMAS-G1, H&K, MP5 - and weapons seized from the enemy (FN FAL, Bizon PP-19, H&K G11, Mossberg 500)",3,76
715,2026,Microsoft Flight Simulator 2004: A Century of Flight - PC,-1.0,-1.0,1,4.3,518,341,67,56,15,31,11,14,0,0,0,0,3,1,1,1,0,"Dynamic weather system based on realistic atmospheric physics, with true three-dimensional clouds that form and dissipate
Worldwide scenery with accurate 3D terrain and auto-gen objects that fill in the world with appropriate buildings and vegetation
Enhanced interactive air traffic control (ATC), including traffic at all airports around the world
Improved support for 3D graphics hardware acceleration in multiple windows and across multiple monitors
For 1 or more players over LAN or Internet",5,72
716,2028,5200+ Great Games - PC,-1.0,-1.0,0,3.0,7,2,0,2,0,2,20,1,0,0,0,0,17,0,1,1,0,"5,200 unique, complete games that appeal to every member of the family.",1,12
717,2031,Daycare Nightmare - PC,-1.0,-1.0,1,4.8,17,15,0,1,0,0,42,2,0,0,0,0,3,1,2,1,0,"Run a monster daycare center, feeding, changing and playing with a cute and creepy cast of baby monsters
Break up baby monster fights and keep the little ones happy with quick care, Terror Vision, and a variety of spooky toys
Earn tips and upgrade seven different daycare centers
Deal with each monster's special, troubling power like ghostly wailing and dragonfire if they become unhappy
One of the most popular and top-selling online games of the year",5,76
718,2034,Sacred 2: Fallen Angel (PC),-1.0,-1.0,1,5.0,2,2,0,0,0,0,54,18,0,0,0,0,0,0,2,1,0,0,0,0
719,2036,The Sims 2: Open for Business Expansion Pack - PC,-1.0,-1.0,1,4.5,251,188,27,17,5,12,0,7,0,0,0,0,2,0,1,1,0,"The third expansion pack for The Sims 2
Turn your Sims' skills and hobbies into careers - even children can run a business!
Cultivate an audience for your wares, from window shoppers to niche markets
125 new items to decorate your Sim's house or business
A new radio station featuring famous bands singing in ""Simlish""",5,55
720,2038,Neverwinter Nights 2 Platinum Edition - PC,-1.0,-1.0,1,4.1,63,33,12,11,2,3,4,4,0,0,0,0,1,1,2,1,0,"The entire NWN2 catalog: Over 100 hours of solo gameplay and limitless online campaigns.
Create and host your own solo and multiplayer D&D adventures using the improved Neverwinter Nights 2 Toolset.
Powered by the classic Dungeons and Dragons 3.5 Edition ruleset. Advance to Epic levels (above level 20) and customize your hero with over 100 spells and feats.
Play your way–your actions and interactions, the companions you travel with, and the way your build your stronghold all change the course of your adventure.",4,83
721,2041,KISS Psycho Circus: The Nightmare Child - PC,-1.0,-1.0,1,4.4,37,27,2,2,2,2,82,8,0,0,0,0,3,4,1,1,0,"Kiss has a doom style of play.
Kiss throws ludicris amounts of enemies at you.
They force you to deal with the enemy one way or another.
24 twisted creatures with 12 unique weapons
multiplayer deathmatch with support for up to 16 players",5,43
722,2043,Combat Mission: Barbarossa to Berlin - PC,-1.0,-1.0,0,3.4,22,7,4,4,0,4,112,4,0,0,0,0,3,1,1,1,0,"This exciting real-time strategy game takes you across 50 missions -- from the battles in Moscow to the German surrender in Berlin
Choose to go to war as the Soviet or German armies, or smaller armies like the Poles, Finns, Italians, Hungarians, and Romanians - from 1939 to 1945
Fight through 10 different operations -- also has a random battle generator and an extensive scenario and map editor, for personal campaigns",3,71
724,2045,Unreal Gold - PC,-1.0,-1.0,1,4.2,42,21,10,5,4,0,4,1,0,0,0,0,3,4,1,1,0,0,0,0
726,2052,Falcon 4.0 - PC,-1.0,-1.0,0,3.3,56,22,6,6,6,14,112,7,0,0,0,0,3,4,1,1,0,0,0,0
727,2053,Vacation Quest: The Hawaiian Islands - PC,-1.0,-1.0,1,4.3,122,86,8,10,6,9,17,5,0,0,0,0,1,1,1,1,0,"Find over 2,300 hidden objects
Explore 28 tropical settings
Play three game modes: Vacation Quest plus two bonus game modes
Solve 8 unique mini-games: Match-3, Word Search, Circle Rotation and more
Locate all the hidden seashells to extend your vacation and unlock new locations",5,44
728,2056,Tony Hawk 3 (Jewel Case) - PC,-1.0,-1.0,1,5.0,1,1,0,0,0,0,2,9,0,0,0,0,3,1,1,1,0,"Tony Hawk 3
For PC",2,5
729,2057,Vietcong - PC,-1.0,-1.0,0,3.3,63,19,15,7,5,15,6,1,0,0,0,0,3,1,1,1,0,"You are the commander of an A-Team, a part of the U.S. Special Forces as you fight your way through the treacherous Vietnamese jungles
Lead as many as six specialists through 20 dramatic missions that capture the shocks and dangers of jungle combat
Choose from 25 different weapons, from M-16s and grenade launchers to sniper rifles
Order air strikes, ambush enemy patrols and leads your fighting force through dangerous territories
Special multi-player mode lay as U.S. Special Forces or Vietcong soldiers in specially designed levels",5,85
730,2058,Create - PC/Mac,-1.0,-1.0,0,3.0,17,2,3,5,2,2,0,11,0,0,0,0,1,1,2,1,0,"Fun for the whole family Create is a unique experience that's fun and easy for anyone to pick up and play
Use powerful tools with thousands of stickers, brushes, textures, elements, animating objects, and more to create each scene any way you like
In a game powered by your imagination that rewards you for being creative, unlock new tools, objects, fun challenges, and more
Over 100 challenges to spark your imagination spread over more than ten game settings
Upload and share your creations online, as well as browse, download, and remix your friends creations",5,94
