Name,Price,Discount,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
"Star Wars: The Old Republic - 14,500 Cartel Coins + Exclusive Item [Online Game Code]",99.99,0.0,4.7,380,326,15,15,3,19,Electronic Arts,Role_playing_games,0,25,September,2014,Windows Vista, Windows XP,0,PC,0,0,0,0
Dragon Age Bundle [Online Game Code],59.99,0.0,4.1,25,16,4,0,0,4,Electronic Arts,Action_games,0,6,July,2018,Windows 10,0,0,PC,0,"Dragon Age Bundle includes Dragon Age Origins, Dragon Age II & Dragon Age Inquisition
Determine your origin. Customize your hero's physical appearance
Cinematic storytelling. Experience battles and intrigue thanks to a nonlinear narrative that keeps the action coming
Rated M for Mature.",4,42
Nancy Drew: The Legend of the Crystal Skull - PC,8.69,0.0,4.1,250,170,20,17,10,32,Her Interactive,Adventure Games,0,8,October,2007,Windows XP, Windows Vista,0,Pc,0,"Play as Nancy Drew as you explore the Bolet mansion as her best friend Bess Marvin in the French Quarter
Plunge into darkness and navigate your way through the mansion and cemetery by candlelight
Outwit an alligator, a spider, and an iguana
Infiltrate a secret society, unlock crypts, and collect glass eyeballs
Play arcade-style games--bowl, blast angry wasps, and dodge chomping teeth",5,62
Warframe Lightning Pack [Online Game Code],99.99,0.0,3.3,16,6,1,3,0,4,Digital Extremes,Shooter_action_games,0,23,November,2015,Windows Vista, Windows XP,0,PC,0,"1,500 Platinum to use toward new Warframes, Archwings, weapons, pets, and more. 150,000 Credits to assist in making new upgrades to your arsenal
20 Random Mod Cards and 10 Rare Mod Cards to instantly upgrade your inventory
Lightning Dash Mod, Retribution Mod, Mobilize Mod, Rush Mod, and Firewalker Mod to boost your mobility and utility
5 Exilus Adapters to instantly unlock Exilus Mod Slots for Parkour advancements
Resource Booster and Resource Drop Chance Booster to double the chance and amount of pickups for 3 days. Affinity Booster and Credit Booster to quickly level up your Warframe, Archwing, and weapons for 3 days",5,102
The Animal Detectives,9.17,0.0,4.0,2,1,0,0,0,0,Viva Media,Adventure Games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Slip into the character of each member of the gang, even the dog
Snoop around lots of locations including the pharmacy, a bio-tech lab, the clubhouse and more
Pursue the culprit on a high speed bike chase
Be a detective and question witnesses
Cool mini-games",5,45
Knockout City Deluxe - PC [Online Game Code],30.0,0.0,5.0,1,1,0,0,0,0,Electronic Arts,Action_games, Arcade_games,30,May,2021,Windows 10,0,0,PC,0,"Deluxe Edition Includes:
1 Exclusive Epic Outfit
1 Exclusive Epic Crew Vehicle
3 Exclusive Epic Crew Logos & Crew Banners
1,000 Holobux",5,22
Dark Souls III: Ashes of Ariandel [Online Game Code],14.99,0.0,3.6,4,1,1,1,0,0,FROM Software,Role_playing_games,0,24,October,2016,Windows 8.1, Windows 8,0,PC,0,"Enter this new world covered by snow and defeat the evil that has defiled this land.
Grab ahold of the new armor sets, weapons, and magic that are available in Dark Souls III: Ashes of Ariandel to aid you in discovering the new location.
For the veterans of Dark Souls PVP, explore the new features and test your meddle with your fellow players.",3,63
Nancy Drew: Danger By Design [Download],6.99,0.0,4.7,243,204,19,4,4,9,Her Interactive,Adventure-game-genre,0,21,July,2006,Windows Vista, Windows XP,0,0,Single player only,"Discover The Inner Workings Of The Fashion Industry.
Unique Puzzles To Solve.
Haggle With Merchants For Souvenirs.
Dine In A Cafe, Translate French, Or Ride The Metro.",4,27
The Wheel of Time,-1.0,-1.0,3.6,18,8,1,1,3,1,Infogrames,Action Games,0,0,0,0,Windows 95, Windows 98,CD,Windows,0,"Genre: Action
ESRB Rating: Teen
Keyboard, Mouse
Warnings: Animated Violence",4,10
Star Trek: Bridge Crew - Oculus Rift [Online Game Code],49.99,0.0,3.3,16,7,0,2,0,5,Ubisoft,Adventure_games,0,30,May,2017,Windows,0,0,Oculus,0,"DESIGNED SPECIFICALLY FOR VR - Hand tracking with full-body avatars and lip-sync allow players to experience what it’s like to serve as an officer on the bridge of a starship.
OPERATE AS A CREW - Make strategic decisions and coordinate actions with your crew. In co-op, players can form a crew of four to serve in the roles of Captain, Helm, Tactical, and Engineer.
A UNIQUE SHIP FOR A UNIQUE MISSION - Take command of the USS Aegis, the first ship of her kind.
A SHARED GALACTIC ADVENTURE - Communication, trust, and close crew coordination are the keys to victory.",4,100
LEAGUE OF LIGHT: DARK OMENS + WICKED HARVEST Hidden Object PC Game NEW + Bonus,-1.0,-1.0,3.8,14,5,3,2,0,1,ACTIVISION,Adventure Games, Puzzle Games,0,0,0,Windows XP, VISTA,DVD-ROM,0,0,0,0,0
Luxor: Quest for the Afterlife,12.94,0.0,3.6,33,12,6,4,4,4,Mumbo Jumbo,Puzzle_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Battle mode - This tug-of-war mode pits players against the thieves. If you are able to make matches faster than the opposing thief, then a scarab pusher is added to your side of the train of marbles, which can push the thief's treasure into your possession
100 levels in Adventure mode, featuring vibrant, widescreen-supported backgrounds and more than 20 new puzzle levels
Collect 12 achievement badges for milestones reached
New artifacts to collect and assemble to enhance game play - In Adventure Mode, there are 7 artifacts to recover along the Silk Road, and you must collect the pieces and assemble them to positively impact the game play. The artifacts include -
Eye of Horus - search the map for other pieces of artifacts to assemble",5,126
Sims 4 Snowy Escape Expansion Pack - PC,16.7,23.29,4.7,231,198,18,2,2,6,Electronic Arts,Life-simulation-game-genre,0,0,0,0,Windows 8Mac OS X 10.4 Tiger, Macintosh,DVD-ROM,PC,0,"Chase your thrills - test your sim's skill and Endurance with activities on the mountainside.
Find your Zen - let your sim's worries float away in the natural hot spring, then unwind over hot pot around the kotatsu table or socialize while hiking through Bamboo forests and snowy terrain.
Define your lifestyle - Unlock new personality and relationships effects with the introduction of lifestyles and sentiments.",3,66
Quantum Break [Online Game Code],39.99,0.0,4.5,49,36,4,3,1,2,THQ Nordic,Action_games,0,29,September,2016,Windows 7, Windows 10,0,PC,0,"Quantum Break is a unique experience; one part hard-hitting video game, one part thrilling live action show.
Quantum Break is full of the vivid storytelling, rich characters and dramatic twists Remedy Entertainment.
In the aftermath of a split second of destruction that fractures time itself, two people find they have changed and gained extraordinary abilities.",3,55
Gears of War - PC,-1.0,-1.0,3.7,151,63,31,22,7,25,Microsoft,GAMES - ACTION, ARCADE & SHOOTERS,6,November,2007,Windows XP,0,0,Pc,0,"Gears of War's story plays out like a Hollywood blockbuster
Unreal Engine 3 technology brings out the smallest details in the largest of battles
To survive you must suppress your enemy, take cover, and use weapons and teammates to outlast the Locust Horde
Gears of War for Windows features original content and all-new achievements to unlock
LIVE supports online matchmaking for Gold members",5,63
Dragon Ball Z: Kakarot Ultimate Edition - PC [Online Game Code],94.99,0.0,3.5,3,1,0,0,1,0,BANDAI NAMCO Entertainment,Action_games,0,16,January,2020,Windows 8, Windows 7,0,PC,0,"Includes full game plus the Season Pass (2 original episodes and a new story), the game Music Compilation Pack (11 additional songs from the anime, available spring 2020) and the Tao Pai Pai Pillar (available spring 2020).",1,37
Command & Conquer: Generals - PC,-1.0,-1.0,3.8,246,135,29,27,7,46,Electronic Arts,Strategy Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"The U.S. and China have been fighting to rule the world -- but now a new group called the Global Liberation Army(GLA) is gunning for the both of them. Step into this three-way power struggle and take command as a General, to lead your side to victory.
Command U.S., Chinese or GLA troops, each with their own unique abilities, weapons and strategies
Use your tactical skills to lead the Chinese with their nuclear and fire-based weapons, or the U.S. with their advanced technology & air superiority, or the GLA with their guerilla tactics & scavenging skills
As you play and win in these multi-level campaigns, you'll earn General Points you can use to break out the Super Weapons - Nukes & Particle Beams are waiting for you to deploy them
Unique new missions and campaign goals combined with all-new multiplayer modes bring up the challenge, as you fight for the right to Command & Conquer!",5,155
Temple of Life: The Legend of Four Elements [Download],6.89,0.0,2.7,3,0,0,0,0,0,ScreenSeven,Seek_and_find_games,0,20,May,2014,Windows Vista, Windows 8,0,PC,0,"Dynamic gameplay
Fascinating video clips
Bright, colorful graphics
Original new puzzles",4,11
Puzzle Quest - PC,-1.0,-1.0,3.7,27,10,4,8,0,3,ValuSoft,Role_playing_games,0,22,October,2007,Windows XP,0,0,PC,0,"For the first-time ever in a puzzle game embark on an epic single-player campaign comprising more than 150 challenging quests.
Create and build a hero from one of four unique classes who gains skills, spells, weapons and more over the course of the game.
Battle other Warlords for supremacy via multiplayer",3,51
Ship Simulator Extremes Inland Shipping DLC [Online Game Code],7.99,0.0,2.3,8,2,0,0,2,3,Paradox Interactive,Simulation_games,0,16,September,2013,Windows XP, Windows Vista,0,PC,0,"3 New vessels to captain, including a new Inland Shipping Vessel, Harbour Tug and Small Support Vessel
Enhanced gameplay functionality, including 5 playable barges
Six brand new realistic missions featuring different tasks an Inland Captain faces and including the new vessels
Added Inland Vessels content & functionality to the Mission Editor, allowing for creation and sharing of specific Inland Shipping missions",4,61
Puzzle Agent 2 [Online Game Code],4.99,5.0,5.0,1,1,0,0,0,0,Telltale Games,Puzzle_games,0,24,September,2013,Windows Vista, Windows XP,0,PC,0,"Sequel to the award winning Puzzle Agent (PC Gamer's Game of the Year, IGN's Best of E3, etc)
Creepy puzzle adventure with mystery and dark humor
Wider variety of intuitive yet challenging puzzles",3,33
Elizabeth Find MD: Diagnosis Mystery - PC,-1.0,-1.0,4.3,11,7,1,1,0,1,ValuSoft,Adventure_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,0,0,0
Test Drive Unlimited 2 [Online Game Code],19.99,0.0,4.0,73,45,8,3,1,13,Atari,Racing_games,0,8,February,2011,Windows Vista, Windows XP,0,PC,0,"CONNECT: TDU2 is ""always live"" with automatic content updates and seamless online/offline integration. New content, challenges and features will integrate dynamically into the gameplay as the world evolves over time.
SOCIALIZE: A whole new, out of car mode, where you can walk around shared spaces and interact with other players. New player run clubs are now a huge part of the game. New co-op play; follow the leader, keep your distance and enhance the experience within the social networking world.
CUSTOMIZE: Unlock a huge range of options and show off your custom avatar to friends and rivals. Customize your car with custom paint jobs, decals, interiors and trims. Customize every aspect of your avatar – hair, clothes, physique and attitude. Buy your dream house or yacht, decorate, furnish and invite your friends.
RACE!: Test Drive Unlimited 2 puts the world's most desirable vehicles in the player's hands. These ultra-limited edition masterpieces are flawlessly replicated with Eden's finely tuned driving technology. Unlock vehicles from elite manufacturers such as Gumpert, Koenigsegg, Aston Martin, Audi and more.
EXPERIENCE: An all-new single player story mode with compelling character progression. A dramatic narrative, unforgettable characters, and immersive cut scenes to draw you in to the vibrant world of Test Drive Unlimited 2. Single player mode can be experienced offline or as part of the multiplayer experience. Create your custom avatar and build your fortune.",5,229
2K Ball N’ Brawl Bundle - PC [Online Game Code],30.0,29.99,-1.0,-1,-1,-1,-1,-1,-1,2K,Sports_games,0,5,March,2021,Windows 10,0,0,PC,0,"WWE 2K Battlegrounds Deluxe Edition
NBA 2K Playgrounds 2",2,9
The Simpsons: Hit and Run,-1.0,-1.0,4.2,82,50,13,7,3,6,Vivendi Universal,Adventure Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Mission-based driving game featuring the cast of the Simpsons
New story and dialogue crafted by writers from The Simpsons television show
All character voices supplied by the cast of The Simpsons television show
Over 56 missions in 7 huge levels
For one or more players",5,45
Civilization VI - Byzantium & Gaul Pack - PC [Online Game Code],8.99,0.0,5.0,1,1,0,0,0,0,2K,Strategy_games,0,24,September,2020,Windows 10,0,0,PC,0,"This content requires the base game Sid Meier’s Civilization VI in order to play. The Secret Socities game mode requires the Rise and Fall or Gathering Storm expansion to play.
This new content pack introduces Basil II as the leader of Byzantium and Ambiorix as the leader of Gaul.
Dramatic Ages - An optional, specialized game mode with exclusive rule changes:",3,61
Farm Frenzy: Gone Fishing! [Download],6.99,0.0,3.8,2,1,0,0,0,0,Alawar Entertainment,Time_management_game,0,14,March,2017,Windows XP, Windows Vista,0,PC,0,"Six new animals
90 all-new levels
All-new Endless Mode
Over a dozen new buildings
Over two dozen new products",5,19
X-Men: The Official Game - PC,29.99,0.0,3.7,6,1,2,0,1,0,ACTIVISION,Action Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Control Wolverine, Ice Man, and Nightcrawler throughout the game
Evolve and upgrade your special mutant powers and abilities as you progress with the Mutant Evolution System
Battle enemies such as the Brotherhood of Mutants and more from both the feature films and the comics
Features some of the movie's cast, including Patrick Stewart and Hugh Jackman
Game actually provides a key part of the overarching movie plot, with an ending that actually sets you up for the beginning of the film",5,81
Empires: Dawn of the Modern World - PC,-1.0,-1.0,4.1,61,38,6,6,6,3,ACTIVISION,Strategy Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"1,000 of the most significant years in history: rule from 950 AD to 1950 AD
Historically-based civilizations: command 1 of several distinctive nations
Historically-accurate units and abilities; battle on land, at sea, and in air
Single- or multi-player game mode; lead troops to battle in story-based campaigns
Spectacular graphics: cutting edge 3D graphics and a zooming camera",5,57
ACE COMBAT 7 Deluxe Edition [Online Game Code],84.99,0.0,3.9,15,9,0,3,0,2,BANDAI NAMCO Entertainment,Simulation_games,0,1,February,2019,Windows 7, Windows 10,0,PC,0,"Digital Deluxe Edition Includes:
ACE COMBAT 7: SKIES UNKNOWN game
Season Pass
Deluxe Edition Bonus: 8 emblems (Aquila, Aquila: Low Vis., Wardog, Wardog: Low Vis., Garuda, Garuda: Low Viz., Gryphus, Gryphus: Low Vis.)",4,33
Battlefield: Vietnam - PC,-1.0,-1.0,3.6,238,119,23,28,14,49,Electronic Arts,Shooter Action Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Team-based first person shooter set in the Vietnam war
Command powerful Vietnam-era vehicle -- F-4 Phantoms, transport helicopters, and more
Master the weapons of jungle warfare including pongee sticks and booby traps
Wage war online from dark jungles to villages on the Ho Chi Minh Trail
For 1 or more players over LAN or Internet",5,55
Nancy Drew: Secrets Can Kill REMASTERED [Download],6.99,0.0,4.0,145,92,11,10,10,20,Her Interactive,Adventure_games,0,24,August,2010,Windows XP, Windows Vista,0,PC,0,0,0,0
Demon Hunter 3: Revelation [Download],9.99,0.0,3.8,21,8,5,3,1,1,ScreenSeven,Seek_and_find_games,0,8,May,2017,Windows Vista, Windows 8,0,PC,0,"Defeat the forces of evil in a dangerous duel
Solve demonic Hidden-Object puzzles and tricky minigames
Shed light on the darkest secrets of your own past
Enjoy eerie Hidden-Object entertainment in the latest part of the awesome ""Demon Hunter"" series!",4,40
Nancy Drew: Secret Of the Old Clock - PC,-1.0,-1.0,4.6,155,124,12,7,4,4,Her Interactive,Adventure Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Based on the 1st book and commemorates Nancy Drew’s 75th anniversary
Drive Nancy’s classic blue roadster
1930 setting with vintage cars, clothes, and slang
“Second Chance” option erases of making mistakes",4,31
Star Wars: The Old Republic - 180 Day Prepaid Subscription Game Time Card [Online Game Code],74.99,0.0,4.5,119,97,8,3,0,10,Electronic Arts,Role_playing_games,0,15,September,2015,Windows XP, Windows Vista,0,PC,0,"This Prepaid Game Time Subscription code provides 180-days of Prepaid Subscription level Game Time access to the Star Wars: The Old Republic game.
Subscription level access includes entitlement to play the new story-driven expansion from BioWare, Knights of the Fallen Empire, launching on October 27, 2015. Knights of the Fallen Empire includes the first nine chapters of an evolving story which continues with chapters releasing on an ongoing basis; when you apply this code to your account you will receive access to every chapter released as of redemption date and all future chapters released while you are a Subscriber.
The code also offers access to the highly acclaimed story expansions Shadow of Revan and Rise of the Hutt Cartel, plus unlimited access to the Galactic Starfighter expansion. (Please note: Shadow of Revan becomes accessible on October 20, 2015)
You also receive 180-days of Prepaid Subscription Game Time which offers you the ultimate game play access including unlimited access to multiplayer missions and warzones.
The 180-Day Prepaid Subscription Game Time Code is a great value at $79.99 USD.",5,177
Star Wars Galaxies: Starter Kit - PC,-1.0,-1.0,4.4,376,278,18,45,18,18,LucasArts,Role_playing_games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"All new design of the first 30 levels
Includes complete content from Star Wars Galaxies: An Empire Divided and Star Wars Galaxies: Jump to Lightspeed
Customize your character's appearance -- body types, facial features, tattoos and more
Take on one of over nine iconic professions, including Bounty Hunter, Smuggler, Commando, or a Jedi
Inspired by all the George Lucas films, including all the trilogy and prequel movies",5,67
Backyard Football 2006 - PC,-1.0,-1.0,3.8,17,9,2,1,1,3,Humongous Entertainment,Football_games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Pick from any of your favorite pros -- kid versions of all the most popular NFL players
Set up your teams and go for 6 right in your backyard
31 NFL team names and logos to choose from
Guide a team through each season and lead them to the championship
All-new network multi-player options - Football fans can find other Backyard Football players to compete with, with just a click",5,70
Star Wars Galaxies: Starter Kit - PC,-1.0,-1.0,4.4,376,278,18,45,18,18,LucasArts,Role_playing_games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"All new design of the first 30 levels
Includes complete content from Star Wars Galaxies: An Empire Divided and Star Wars Galaxies: Jump to Lightspeed
Customize your character's appearance -- body types, facial features, tattoos and more
Take on one of over nine iconic professions, including Bounty Hunter, Smuggler, Commando, or a Jedi
Inspired by all the George Lucas films, including all the trilogy and prequel movies",5,67
Garfield Kart [Download],7.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,Plug In Digital,Action_games, Action-game-genre,7,November,2013,Windows Vista, Windows XP,0,PC,0,"16 DIFFERENT CIRCUITS — stunning 3D environments from the world of Garfield (Garfield's neighborhood, the city, the Mally supermarket, the sunny farm, the misty docks, the oasis, the dark manor house, etc.)
8 CHARACTERS — Garfield, Odie, Jon, Nermal, Arlene, Liz, Harry and Squeak.
ONLINE MULTIPLAYER MODE and LOCAL MODE: invite your friends and take on up to 5 opponents! Multiply the mayhem!
CROSSPLATFORM multiplayer mode — challenge your friends on any device! All they need is the game!
Use your DRIVING skills (skids, mini jumps, shortcuts)",5,87
Silent Hunter: Wolves of the Pacific - PC,-1.0,-1.0,4.4,227,149,38,20,11,6,Ubisoft,Action-game-genre,0,20,March,2007,Windows XP,0,0,Pc,0,"U.S. subs and Pacific theater: First Silent Hunter product since 1996 to feature playable U.S. subs, a feature strongly requested by fans.
Cinematic experience: Hollywood-style audio and visuals for a fully immersive experience that’s optimized to run on the new Vista OS.
Ultra-realistic and action-packed: Subs and ships modelled in painstaking detail with suspenseful gameplay that emphasizes edge-of-your seat action.
Endless Replay Value: Improved Dynamic Campaign and a new “adversarial” multiplayer mode.
Scaled learning experience: Allows for a satisfying experience for both beginner and expert players.",5,86
Nancy Drew: The White Wolf of Icicle Creek - PC,-1.0,-1.0,4.3,282,200,33,16,5,25,Her Interactive,Puzzle-game-genre,0,12,June,2007,Windows XP,0,0,Pc,0,"Play as Nancy Drew and do double duty as a maid and detective as you clean for clues
Cook up savory meals such as omelets, hamburgers, and salmon
Ride across the rolling snow in a snowmobile and avoid deadly hazards
Take aim in snowball fights and explore in snowshoes
Play Junior or Senior detective level and erase mistakes without starting over",5,61
Agatha Christie: Peril at End House - PC,-1.0,-1.0,3.2,28,6,8,3,6,3,Dreamcatcher,Adventure_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Investigate numerous suspects
Tons of challenging investigation levels
Lots of mini-games for hours and hours of fun!
Beautifully rendered backgrounds and captivating soundtrack",4,23
Sierra Sports Viper Racing - PC,-1.0,-1.0,4.3,19,12,2,2,2,0,Vivendi Universal,Racing-game-genre,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Sierra Sports Viper Racing - PC,-1.0,-1.0,4.3,19,12,2,2,2,0,Vivendi Universal,Racing-game-genre,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
NHL 99 - PC,-1.0,-1.0,3.5,6,1,0,4,0,0,EA Sports,Action Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Battlefield 2 - PC,-1.0,-1.0,4.1,371,222,51,29,29,37,Electronic Arts,Shooter_action_games,0,21,June,2005,Windows XP,0,0,Pc,0,"War simulation, online multiplayer action with 64 players on the PC
Battle as U.S., Chinese, or Middle East Coalition troops
30+ land, sea, and air vehicles; choose from a variety of soldier classes
New state-of-the-art weapon systems, including heat seeking missiles
Increase rank and unlock awards; voice-over IP (VOIP) supported",5,50
Titan Quest - PC,11.99,0.0,4.2,41,27,6,0,0,6,THQ,Role_playing_games,0,0,0,0,Windows XP, Windows 95,CD-ROM,Pc,0,"Experience an epic quest of good versus evil in this action RPG
Seamless world set in mythical lands of ancient Greece and Egypt
Thrilling story-driven campaign; stunning 3-D graphics
Custom, definable character classes and modifiable skills
Single- or multi-player gameplay",5,40
For Honor: Kyoshin Hero - PC [Online Game Code],7.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,Ubisoft,Action_games, Adventure_games,22,July,2021,Windows 8.1, Windows 7,0,PC,0,"1 New Hero: Kyoshin
1 Exclusive Ornament
1 Elite Outfit
7-Day Champion Status (Extra XP, Extra Loot, and More)
3 Scavenger Crates with Random Gear",5,25
Family Games: 6 Times the Fun Compilation - PC,-1.0,-1.0,2.4,6,1,1,0,0,3,Atari,Board Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,Includes: PACK MB Monopoly Game of Life Clue II: Murder at Boddy Mansion Risk II Battleship Surface Thunder Sorry!,1,19
Rhem 4 - PC,12.75,0.0,3.8,54,18,20,6,4,4,Lace Mamba,Adventure_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Explore the mysterious land of Rhem
First person adventure with mind-bending puzzles!
Environment consisting of individual pictures covering 360-degree views
Play in English and French
Non-linear gameplay",5,27
Rise of Flight: The First Great Air War - Iron Cross - PC,-1.0,-1.0,3.1,227,68,29,47,27,54,777 Studios,Air_racing_and_flying_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"New! Two multiplayer dogfight modes with re-spawn capability with support up to 64 players.New! Two scripted campaigns hat in the ring and Ernst Udet both campaigns feature new awards and medals you can win.
Bonus! Skin-Pack featuring dozens of new life-like, historical paint jobs included.New! Quick mission builder. Quickly create custom combat scenarios in seconds.
New! Offline mode to fly single-player missions without the need for an internet connection plus online mode that includes statistics tracking. New! In-game products registration makes initial activation pain free. Unlimited installs.
New! Winter Terrain textures with snowflakes. New! G-effects with blackout and red out and pilot wound effects featuring blood splatter, ringing ears and control difficulty. New! Two original terrain maps for custom mission creation.
New! Enhanced Graphics featuring High Dynamic Range (HDR) lighting, updates cloud layers and ultra-realistic looking rain-drops. New! Realistic wind patterns that interact with functioning windsocks and smoke.",5,148
Might & Magic VI: The Mandate of Heaven [Download],9.99,0.0,4.7,130,113,6,3,2,5,Ubisoft,Role_playing_games,0,5,February,2013,Windows XP, Windows Vista,0,PC,0,0,0,0
Medal of Honor Airborne - PC,-1.0,-1.0,4.0,203,87,46,50,10,8,Electronic Arts,Shooter Action Games,0,4,September,2007,Windows XP, Windows Vista,0,Pc,0,"PC Games Software; for PC
Published by Electronic Arts",2,9
Cool Mini or Not CMNPEL001 Project: Elite,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,Cool Mini or Not,Wargame,0,0,0,0,0,0,0,0,English,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
Project: ELITE
This new edition of Project: ELITE will have new art, new miniatures, new card designs, new weapons, new ELITE members, new enemies, and more
In a post apocalyptic setting, an alien civilization has invaded Earth
Players must coordinate their movement during the energetic, hectic time limit if they want to finish their goals and send the aliens packing
English Version | 1-6 Players | Ages 14+ | 60 Minute Playing Time",9,96
Nancy Drew The Silent Spy [Download],19.99,0.0,4.5,109,85,8,4,2,8,Her Interactive,Adventure_games,0,22,October,2013,Windows XP, Windows Vista,0,PC,0,"Solve the Most Personal Nancy Drew Mystery Adventure Ever! Learn about Nancy's mother and what really transpired during her final days
Tinker with Cutting-Edge Spy Gadgetry! Expose dead drops and black operations by gathering intelligence and new leads
Experience Nancy's Childhood Memories! Trigger vivid memories of Kate Drew as you discover critical information
Match Wits with New Twists! Characters change their motives as your investigation unfolds
Immerse yourself in Traditional Scottish Heritage! Investigate a remote training arena dedicated to the culture of the Highland Games",5,85
The Sims 3 Seasons,25.0,0.0,4.7,1074,912,85,42,10,32,Electronic Arts,Life-simulation-game-genre,0,0,0,0,Macintosh, Windows XP,"CD-ROM, DVD-ROM","Macintosh, PCMac, Windows",0,"Delight your Sims with new activities for every season: Whether building an intimate igloo, carving a scary Jack o' lantern, taking a plunge off the diving board, or setting off all-new fireworks, your Sim can always find new things to do throughout the year
Join the fun with seasonal festivals: Sims can get in a snowball fight at the annual winter festival, get their faces painted at the summer festival, whoop it up at the spring dance, or bob for apples during the fall festival
Experience the joy and challenge of changing weather: New weather effects and Sim reactions capture the power and beauty of nature! Sims can get a tan, be struck by lightning, or catch a cold
Bring the outdoors inside: Your Sim can now learn the recipe for pumpkin pie or style their home with new furniture and décor. There are a host of new items to ring in each season. Get a tanning booth in time for summer, or ring in the holiday spirit with house lights and decorations
Dress for the weather: Outfit your Sim in new styles for the season, including snow gear, wetsuits, raincoats and umbrellas, and new Halloween costumes
Welcome mysterious visitors: New weather patterns aren't the only things appearing in the sky! Befriend an alien visitor and use their UFO to abduct a neighbor, invade a community lot, or travel to the stars",6,232
Airline Tycoon Deluxe [Online Game Code],9.99,0.0,4.1,23,14,2,3,0,2,THQ Nordic,Simulation_games,0,1,August,1998,Windows XP, Windows,0,PC,0,"Airline Tycoon Deluxe is a funny economy simulation proceeding in realtime and assigning you the complete responsibility for an airline.
Your abilities are put to the test continuously playing Airline Tycoon Deluxe:
Will you be able to use your aeroplanes to capacity and land some profitable charter flights?
Can you establish routes for lucrative scheduled flights?
Aeroplanes cost millions; will you be capable of increasing the share price and obtaining enough funds by the issuing of securities?",5,77
Men of War Assault Squad 2 [Deluxe Edition] (PC DVD) (UK Import),-1.0,-1.0,4.3,67,43,11,2,6,2,Excalibur Games,Military-strategy-games,0,4,April,2014,0,0,Deluxe Edition,"Pc, Windows XP",0,"advanced multi-core support
advanced shader technology
interface and AI improvements, including unit kill counts and squad icon information
new multiplayer interface
camouflage depending on season.fully updated inventory items with new graphics and updated vehicles.sound improvements, including voice acting.Steam features, including Steam multiplayer, matchmaking, achievements, cloud, player statistics, leaderboards, voice chat, Valve anti-cheat, friends invite and workshop.player level up and ranked system.in-game video recording, and much more.",5,66
World In Conflict - PC,-1.0,-1.0,4.3,107,73,12,5,6,8,Sierra,Real Time Strategy Games,0,18,September,2007,Windows XP, Windows Vista,0,PC,0,"Unleash the arsenals of the great military superpowers in the gripping single-player story created by best-selling author and Cold War authority, Larry Bond.
The latest version of Massive's proprietary engine allows for a full 360 range of camera control, allowing you to get right down into the midst of battle.
Destroy every object in the game - crush cars, destroy buildings, burn forests!
Join on-going games and immediately help your team take control of the map.
Master four different battlefield roles; Air, Armor, Infantry and Support, in the ultimate online teamplay experience.",5,92
Train Simulator: Epic Journeys [Download],39.99,0.0,2.6,6,1,0,0,1,2,Dovetail Games,Simulation_games,0,21,May,2015,Windows Vista, Windows 8,0,PC,0,"Learn to drive different trains at the TS Academy and qualify as a train driver
Three fantastic real-world routes including Soldier Summit: Provo to Helper (USA), The Rhine Railway: Mannheim to Karlsruhe (Germany) and London-Faversham High Speed (UK)
Sixteen stunningly accurate locomotives with realistic sounds, controls and physics including DB BR 406 ICE 3M, D&RGW SD40T-2 and Southeastern Class 395
Enhanced graphics and performance
Integrated Steam Workshop free mission download centre",5,71
