Name,Price,Discount,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
Comanche Standard - PC [Online Game Code],19.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,THQ Nordic,Action_games, Shooter_action_games,26,August,2021,Windows 10,0,0,PC,0,"Fight in the evolving single player campaign and make a difference in a conflict of global proportions.
Complete different objectives, earn medals for special tasks, and learn about Tellus Task Force's world, the part of IJTF. Each medal provides its challenge, so prepare to test your skills!
Compete with other Comanche players from all around the world in explosive team-based multiplayer modes!",3,62
Anno 2205 Gold Edition [Online Game Code],59.99,0.0,4.0,11,4,3,1,0,1,Ubisoft,Action_games,0,3,November,2015,Windows 8, Windows 7,0,PC,0,0,0,0
Nancy Drew : Ghost Dogs of Moon Lake (Jewel Case) - PC,-1.0,-1.0,4.8,57,49,3,3,0,0,Her Interactive,Adventure Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Decipher cryptic puzzles
Search through shadowy woods and creepy old houses
Interview suspicious characters
Discover the truth behind local legends
Rated E (Everyone)",5,23
Disney Pirates of the Caribbean At World's End PC DVD-ROM,12.23,0.0,5.0,2,2,0,0,0,0,Disney Interactive Studios,Adventure-game-genre,0,0,0,0,0,0,0,Pc,0,"Play as Captain Jack, Will and Elizabeth to unleash a variety of attacks
Go beyond the movie- use your cunning and savvy against the most notorious villains of Pirate Lore!
The most dynamic sword play ever!
Rated "" T "" Teen
PC DVD-Rom",5,43
Clive Barker's Jericho - PC (Collector's),-1.0,-1.0,3.9,64,33,9,8,4,7,Codemasters Games,Horror Action Games,0,23,October,2007,Windows XP, Windows Vista,0,Pc,0,"All-action FPS combined with darkest horror, modern weapons & paranormal powers
Squad gameplay that adds tension and action and switch between & play all seven squad members
Control over a dozen supernatural weapons and abilities at a time through squad mechanics
Each character has unique paranormal abilities
Horror and action like nothing you've seen before",5,55
Company of Heroes: Tales of Valor - PC,39.99,0.0,3.9,122,64,21,12,6,15,THQ,Real_time_strategy_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"2-8 person multiplayer support via LAN or the Internet and New maps based on famous battles such as Villers-Bocage.
3 Immersive single player campaigns/storylines that utilize tank and infantry units, in both the Allied and Axis camps following D-Day.
Direct Fire Control targeting system that allows players to aim and fire at any spot in real-time to capitalize on the changing battle conditions.
New combat units available in multiplayer modes such as the all-terrain amphibious Schwimmwagen unit and the tank killing British air unit, the Hellcat.
3 New Multiplayer Modes: Become a tank commander in Panzerkrieg; Push back enemy lines in Assault; Defend against waves of attackers in Stonewall.",5,109
The Sims 4 - Dine Out [Online Game Code],16.93,3.06,4.7,916,778,73,45,9,18,Electronic Arts,Simulation_games,0,7,June,2016,Windows Vista, Windows XP,0,PC,0,"Create Unique Restaurants
Become an Owner
Dine Out with Your Sims
Experiment with New Food",4,15
CSI: New York The Game,14.99,0.0,4.3,80,56,8,4,6,4,Ubisoft,Adventure_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Solve Crimes In The Big Apple - Finally, CSI fans can experience the world, characters and mysteries of CSI - NY. Piece together clues and uncover hidden evidence in the biggest city in America. Explore five brand-new, bizarre crimes and bring suspects to justice
Play As The Stars - take on the role of CSI stars as you play the characters of Detectives Mac Taylor and Stella Bonasera
More Accessible Gameplay - A moody graphic-novel art style and more user-friendly interface will assure accessibility and hours of replay for all types of gamers. Improved gameplay includes new mechanics for conversations, blood work, computer use and more
Control Interrogations and use evidence to reveal a suspect's lies - Take part in dramatic interrogations, and create atmospheric reenactments while exploring grisly crime scenes inspired by the show
Dig Deeper With Mini-Games - Includes an incredible variety of mini-games, including code breaking, facial reconstruction, identify locations from photos, triangulate shooter locations, manipulate the X-Ray scanner, physics simulation reconstructions, identify poisons, compare samples for differences, Internet searching and more",5,175
Peter Jackson's King Kong: the Official Game of the Movie - PC,54.71,0.0,3.6,76,35,9,11,6,13,Ubisoft,Adventure Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Intense and climactic battles will challenge players' nerves and skills in fighting the savage beasts.
Survive as Jack in a world crawling with predators and live the legend as Kong.
Use weapons, traps, and your team wisely to survive in first-person as Jack.
Break jaws, slam enemies, and throw massive objects in Kong's colossal third-person battles.
Alternating gameplay with 3rd-person action as Jack Driscoll, featuring a unique resource management system for controlling your expedition team.",5,75
Age of Empires - PC,-1.0,-1.0,4.2,62,42,4,4,6,3,Microsoft,Military_and_historical_strategy_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
FLIGHT DECK 6 (WIN 2000XPVISTAWIN 7),-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,Abacus24-7,Air Racing and Flying Games,0,0,0,0,Windows XP Home Edition, Windows Vista,CD-ROM,"Pc, Mac",0,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
Takeoff and land from a moving carrier surface
This is an update Program for use with Flight Simulator X And Flight Simulator 2004. Not a stand-alone program!",6,50
Fallout 3 Game of the Year Edition for PC,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,Bethesda,Role-playing-game-genre,0,0,0,0,XP/VISTA/7,0,DVD,"Windows Xp/Vista, Pc",0,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
FALLOUT 3: GAME OF THE YEAR EDITION",5,30
Fallout Anthology - PC,-1.0,-1.0,4.7,560,470,44,16,5,16,Bethesda,Role-playing-game-genre,0,29,September,2015,Windows Vista, Windows 8,0,PC,0,"Fallout 3: Game of the Year Edition: Set more than 200 years following nuclear war, create any character you want and explore the open wastes of Washington, D.C. however you choose.
Fallout New Vegas: Ultimate Edition: Battle your way across the heat-blasted Mojave Wasteland to the neon drenched Vegas Strip. Along the way you'll be introduced to a colorful cast of characters, factions, mutated creatures and much more.
Fallout Tactics: In these dark times, the Brotherhood of Steel is all that stands between the rekindled flame of civilization and the radiated Wasteland.
Fallout 2: As you search for the Garden of Eden Creation Kit to save your primitive village, your path is strewn with crippling radiation, megalomaniac mutants, and a relentless stream of lies, deceit and treachery.
Fallout: After 80 years of idyllic Vault life, Vault 13's vital water chip has malfunctioned. You are chosen by the Overseer to venture out into the Wasteland and save your fellow Vault Dwellers.",5,160
I Spy - Fantasy (Old Version),11.19,0.0,4.4,41,27,6,4,0,2,Scholastic,Children Learning Software,0,0,0,0,Windows,0,CD-ROM,PC,0,"Problem Solving
Thinking Skills
Language Arts
Ages 6-10",4,8
Desperate Housewives - PC,-1.0,-1.0,4.2,157,97,23,20,9,6,Disney Interactive Studios,Simulation Games,0,0,0,0,Windows XP, Windows Vista,CD-ROM,Pc,0,"Interact with characters from the show - Bree, Gabrielle, Lynette, Susan, Edie and more
Solve mysteries - sneak through homes, flirt, entertain, charm, and spy your way to the truth
Gossip with your favorite characters from Wisteria Lane
Customize your appearance, decorate your house, shop for clothing and more
Uncover secrets while still running your household - Looking after your family, home and garden",5,64
Generation Zero - PC Standard Edition,31.68,0.0,4.5,123,91,14,6,7,2,THQ Nordic,Action and Adventure|First Person Shooter,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"Go it alone, or team-up with up to three friends as you collaborate and combine your unique skills to take down enemies. As you shape your appearance and load-out, your gameplay experience will also evolve
All enemies are persistently simulated in the world, and roam the landscape with intent and purpose. When you manage to destroy a specific enemy component, be it armor, weapons or sensory equipment, the damage is permanent;Genre: Action and Adventure|First Person Shooter
Experience a full day/night cycle with dynamic weather effects like snowfall, rainstorms and violent winds, all simulated through the award-winning open world engine Apex
Among the loot, you will find outfits and hairstyles to recreate your favorite 1980s style to take on the machines in style
Some enemies are too powerful to attack head-on. Instead, adopt stealth tactics by moving silently, exploiting the enemy's senses and using the environment to your advantage",5,148
Dukes of Hazzard Racing for Home - PC,-1.0,-1.0,4.0,6,3,0,1,1,0,Southpeak Interactive,Car_and_truck_racing_and_flying_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Need For Speed Rivals [Online Game Code],19.99,0.0,3.8,202,113,26,6,20,36,Electronic Arts,Racing_games,0,15,November,2013,Windows XP, Windows Vista,0,PC,0,0,0,0
Still Life [Download],7.99,2.0,3.6,12,5,1,1,1,1,Anuman Interactive,Adventure_games,0,15,April,2005,0,0,0,PC,0,0,0,0
Mafia II: Definitive Edition - PC [Online Game Code],9.9,20.09,3.9,7,4,0,0,0,1,2K,Adventure_games,0,19,May,2020,Windows 10,0,0,PC,0,"Golden-era Drama: Inspired by iconic mafia dramas, be immersed in the allure and impossible escape of life as a wise guy in the Mafia.
Empire Bay, NY: Post-World War 2 Empire Bay, NY, a city sprawling with opportunity and where organized crime thrives on the booming industries of post-war America.
The Complete & Remastered Favorite: For the first-time ever experience the Mafia II crime drama all in one package and presented in stunning HD detail.
Own Mafia II: Definitive Edition to unlock Vito’s Leather Jacket and Car in both Mafia and Mafia III Definitive Editions.",4,95
Clue: Murder at Boddy Mansion,-1.0,-1.0,3.9,33,14,8,4,2,2,Atari,Adventure Games,0,0,0,0,Windows 95, Windows 98,CD-ROM,Pc,0,"Features the same colorful characters from the classic board game
Stunning 3D graphics immerse you in Boddy Mansion
Play with or without computerized dice
Adjustable challenge levels let the whole family play
For one to four players",5,37
Grand Ages: Medieval - Windows (select),7.4,0.0,3.6,94,37,18,15,8,14,Kalypso Media,Turn-based-strategy-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,Pc,0,"Explore a gigantic game world of over 20 million square kilometers, plot strategically where to found important cities and defend your kingdom against foreign powers
Raise an army and fight your opponents with knights, archers and cavalry
Produce and trade 20 different goods to meet the demands of your citizens and soldiers: such as coal, fruits and pottery
Research and utilize 50 major technological advancement of the Middle Ages: including the three-field crop rotation, the low warp loom or the longbow
Face devastating natural disasters like storms, fires, volcanoes, droughts, earthquakes. or even the Black Death",5,96
Madden NFL 22 - 12000 Points - PC [Online Game Code],100.0,0.0,5.0,1,1,0,0,0,0,Electronic Arts,Sports_and_outdoors_games,0,20,August,2021,Windows 10,0,0,PC,0,"PLAY - Hone your skills with Ultimate Team Challenges or play online to showcase your skills.
EARN - As you play, earn rewards to finesse your depth chart. You can also work the Auction House to acquire specific players improve your roster.
UPGRADE - Use rewards to build and upgrade your Ultimate Team. Comprised of current NFL superstars, Hall of Fame legends, and more, customize your fantasy roster continue to upgrade all season.",3,73
Need for Speed Payback - PC,19.99,0.0,3.6,19,6,7,1,0,3,Electronic Arts,Racing-game-genre,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Play through an explosive adventure as three distinct characters united by one common goal: revenge.
Endlessly fine-tune your performance through each of the five distinct car classes (Race, Drift, Off-Road, Drag, and Runner)
Get on a roll and win big with risk-versus-reward gameplay. The return of intense cop chases means the stakes have never been higher",3,56
Spore - PC/Mac,28.22,0.0,4.2,3453,2313,310,310,138,379,Electronic Arts,Artificial_life_simulation_games,0,0,0,0,Windows XP, Windows 2000,DVD-ROM,"Pc, Mac",0,"Epic journey from the origin and evolution of life through the development of civilization and technology and outer space exploration
Play any way you choose in the five evolutionary phases of Spore: Cell, Creature, Tribe, Civilization, and Space
Grow, evolve, interact with and battle other cultures, and conquer the planet
Visit literally millions of planets full of other player's creations
Single-player game provides unlimited worlds to explore and play",5,69
Legends of the Hidden,-1.0,-1.0,3.6,4,2,0,0,0,1,Brain Games,Action Games,0,0,0,0,Windows Vista,0,DVD-ROM,PC,0,Brand New in box. The product ships with all relevant accessories,1,11
Airport Tycoon (Jewel Case) - PC,-1.0,-1.0,2.7,5,1,0,0,0,2,Global Star Software,Flight_simulation_games,0,0,0,0,Windows NT, Windows 95,CD-ROM,Pc,0,0,0,0
Tom Clancy's Rainbow Six Siege Ultimate Edition- PC [Online Game Code],89.99,0.0,4.1,2,1,0,0,0,0,Ubisoft,Action_games, Shooter_action_games,16,March,2021,Windows 8, Windows 7,0,PC,0,"Dive into explosive 5v5 gameplay, high-stakes competition, and thrilling PvP battles solo or with friends.
Rainbow Six Siege is constantly evolving. Each new season brings brand-new content, game-changing operators and abilities, in-game events, weapons, and maps.
The Ultimate Edition includes the full game, Year 5 pass, and all 8 operators from Year 1-4",3,53
Star Wars: Battlefront - Standard Edition - PC,16.9,3.09,4.0,470,267,61,51,37,51,Electronic Arts,Fighting-action-game-genre,0,0,0,0,Windows 8,0,"CD-ROM, DVD-ROM",Pc,0,"Product Packaging Notice: This product includes a download code in packaging, no physical media disc included.
Visit classic planets from the original Star Wars trilogy, detailed with an unprecedented amount of realism and sense of authenticity that will transport you to a galaxy far, far away
Pilot a diverse set of ground-based vehicles including nimble speeder bikes, massive AT-ATs, and more
Encounter a variety of beloved characters from the original trilogy such as C-3PO and R2-D2
Pilot the Millennium Falcon, X-wings, TIE fighters, and more of your favorite vehicles in exhilarating aerial combat
Battle alongside your friends online or in offline split-screen Co-op mode",6,104
Semper Fidelis: Marine Corps - PC,-1.0,-1.0,2.7,4,1,0,0,1,1,Evolved Games,Shooter Action Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Choose from 60 high-tech weapons -- everything from rocket launchers, sniper rifles, even nukes
3D rendered vehicles - over 70 in all - Ground transports, planes, choppers, tanks and more
Go online for a 32-player match -- play typical games like Team Deathmatch and Capture The Flag, or new games like Hostage Rescue, Conquest & VIP Assassination",3,57
Mirror's Edge Catalyst - PC,12.0,7.99,4.3,91,50,24,7,3,4,Electronic Arts,Fighting-action-game-genre,0,0,0,0,Windows Vista, Windows XP,"CD-ROM, DVD-ROM",Pc,0,"First-Person Action - Get up close with your enemies. Use your freedom of movement and martial arts combat in conjunction with the environment to experience fluid first-person action unlike any other.
Explore the City of Glass - Roam the beautiful, high-tech city at your own pace, and unlock its many different districts. Run free and explore every corner from the highest, glass made skyscrapers to the hidden underground tunnels.
Witness the Rise of Faith - Brought up on her own on the margin of the totalitarian society, Faith found refuge amongst an outsider group called the Runners. Learn about her origin story, and take part in her journey as she stands up against oppression and becomes the catalyst that can change the City of Glass forever.",3,126
Sweet Home pc game by Code Pink / a Manga Gamer release,-1.0,-1.0,5.0,1,1,0,0,0,0,0,Visual Novel,0,0,0,0,Windows 8, Windows 7,DVD-ROM,Windows,0,0,0,0
Sweet Home pc game by Code Pink / a Manga Gamer release,-1.0,-1.0,5.0,1,1,0,0,0,0,0,Visual Novel,0,0,0,0,Windows 8, Windows 7,DVD-ROM,Windows,0,0,0,0
Fleet Command,15.98,4.01,3.9,46,17,15,7,0,5,STRATEGY FIRST FLEET COMMAND,Fighting & war,0,0,0,0,Windows,0,CD-ROM,PC,0,"Strategically deploy vessels from every class to maintain the precarious balance of naval power.
Campaigns & mission scenarios based on real life
Complete 3D environment rotates & zooms for intense combat action
Windows XP, Vista, 7, 8 compatible",4,38
Bejeweled Twist - PC,-1.0,-1.0,3.9,81,45,13,4,4,12,Valuesoft,Puzzle_games,0,0,0,0,Windows 7;Windows Vista;Windows XP;Me;Windows 2000,0,CD-ROM,PC,0,"Spin your way through five game modes ? Classic, Blitz, Challenge, Zen and the new 2-player, ad-hoc wireless
Test your twisting skills in over 90 Challenges on 13 different planets to unlock Eclipse mode!
Stack up your high scores on local leaderboards, earn ranks and upgrade your spaceship
Enjoy eye-popping graphics and special effects",4,54
Big City Adventure: Paris [Download],6.89,0.0,4.0,74,42,11,4,2,11,ScreenSeven,Seek_and_find_games,0,4,June,2014,Windows Vista, Windows 8,0,PC,0,"Visit romantic Paris in the latest chapter of the hit classic hidden object series
Find thousands of hidden objects and earn fun mementos representing each of the locations you visit
119 rounds of fun: 60 rounds of treasure hunting, plus an additional 59 rounds of exciting mini-games that guide you to your next destination
Play 10 unique mini-games along the way, including Match-2, Mahjong, Jigsaw, Word Search, and more
6 different types of Bonus Coins to help you uncover the hidden items (hint, fast forward, 2 types of time bonus and 2 types of score bonus)",5,96
Sniper Ghost Warrior Contracts [PC],-1.0,-1.0,3.9,76,37,19,6,3,9,CI Games,Shooter, Action,0,0,0,Windows,0,CD-ROM,"Pc, PC",0,"Realistisches & intensives Sniper-Gameplay
Moderne Kampfszenarios, detailreiche Waffen & Gadgets
Hoher Wiederspielwert durch Verträge mit offenem Ende
Cinematic Gameplay",4,19
FIFA 21 Ultimate Team FIFA Points 500 - PC [Online Game Code],4.99,0.0,4.7,4,2,1,0,0,0,Electronic Arts,Sports_games, Strategy_games,1,October,2020,Windows 10,0,0,PC,0,"Win together, get rewarded together in FUT 21. FUT Co-Op lets you team up with a friend online to complete special Co-Op Objectives and earn even more rewards for your FUT Club
FUT Stadium: An ultra-modern starting point for your team in FUT 21. Choose your anthem, pick seat colours, and decide how your fans celebrate your team’s goals as you build your club’s atmosphere.
Shake up your team in FUT Friendlies with the addition of new Squad Rules, special squad requirements that drive you and your opponents to experiment with your lineups.
Introducing the FUT 100 - Create your dream squad as a combination of today's superstars and footballing giants of the past",4,114
Echoes of Sorrow 2 [Download],6.99,0.0,3.3,12,3,2,2,2,2,Alawar Entertainment,Seek_and_find_games,0,4,September,2013,Windows XP, Windows Vista,0,PC,0,"47 locations
20 mini-games
16 HOG scenes
Two difficulty modes
Learns-as-you-play tutorial",5,12
Spy Fox 2 Pack: Includes Dry Cereal and Hold the Mustard,14.95,0.0,4.2,24,16,2,1,0,3,Humongous Games,Kids Entertainment,0,0,0,0,Windows XP Vista Windows 7,0,CD-ROM,0,0,0,0,0
Heroes of Solitairea [Download],6.89,0.0,4.5,3,1,1,0,0,0,ScreenSeven,Card_games,0,22,May,2014,Windows Vista, Windows 8,0,PC,0,"Raise your dragon from a hatchling to a powerful ally
Gather various items and equip your hero
Use the magical powers of your dragon to solve 200 levels of Solitaire fun",3,31
Four Great Games,-1.0,-1.0,3.8,55,24,13,4,4,7,21 Rocks,Adventure_games,0,0,0,0,Unix, Linux,DVD-ROM,"Unix, Linux",0,"Princess Isabella - A Witches Curse Upon returning home, the Princess finds her castle is cursed. Every room in the castle is cursed and the people in it turned into mirrors. Help the princess undo the curse!
Empress of the Deep - The Darkest Secret Use you hidden object and puzzle solving skills to help Anna unlock Royal Relics and reveal the secrets of the Empress of the Deep.
Escape the Museum 2 - Excellent sequel to Escape the Museum which sold over 230,000 units at Walmart in JC as a single title. Help David reach his wife and daughter trapped in the museum after a devastating earthquake.
The Mirror Mysteries - A young mothers children are trapped in a haunted house. Help her discover the many worlds within the houses mirrors and bring the children home to safety.",4,139
Reading Blaster Ages 9-12,14.37,2.62,4.5,47,35,6,0,1,2,Knowledge Adventure,Reading,0,0,0,0,Windows,0,CD-ROM,PC,0,"Use your reading comprehension skills to follow the trail of letters, journals and clues to unravel the mystery!
Using your logic and vocabulary, you'll identify the relationship between words.
Complete sentences and identify parts of speech to outwit Lydia the Ghost.
Draw the correct conclusions to bring back a missing guest.
Windows XP, Vista, 7, 8 compatible",5,57
Nancy Drew: The White Wolf of Icicle Creek [Download],6.99,0.0,4.3,282,200,33,16,5,25,Her Interactive,Puzzle-game-genre,0,12,June,2007,Windows Vista, Windows XP,0,0,Single player only,"Double Your Duties As Housekeeper And Detective.
Cook Up Savory Meals.
Ride Across The Snow In A Snowmobile.
Take Aim In Snow Ball Fights.",4,24
Babyz (Jewel Case) - PC,19.95,0.0,2.7,15,2,2,2,6,2,Ubisoft,Artificial Life Simulation Games,0,0,0,0,Windows 95, Windows 98,CD-ROM,Pc,0,"Nurture, tickle, and rock your Babyz
Watch Babyz start out crawling and babbling, then learn to walk and talk
Comes with your very own unique baby, plus 15 more adoptable Babyz
Play in a virtual house with dozens of toys, a record player, picture books, and musical instruments
With voice-recognition technology, Babyz can understand and respond to basic spoken words (microphone required)",5,62
Hidden Object Collection: Treasure Trove Vol. 2 - PC,54.49,0.0,4.2,181,117,25,14,10,12,PopCap Games,Seek-and-find-game-genre,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,Pc,0,"Included in this collection are 10 games including: Amazing Adventures Riddle of the Two Knights and Amazing Adventures The Forgotten Dynasty
Also included are Escape Rosecliff Island and Escape Whisper Valley
Also included are Vacation Quest Australia and Vacation Quest The Hawaiian Islands
Also included are Mystery P; I; Lost in Los Angeles and Mystery P; I; The London Caper
Also included are Mystery P; I; The New York Fortune and Mystery P; I; – Stolen in San Francisco",5,79
Prince of Persia Two Thrones (Special Edition 3 PC Games) The Two Thrones + The Sands of Time + Warrior Within,-1.0,-1.0,3.9,5,3,0,0,0,1,Ubisoft,SoftwareGames,0,0,0,0,0,0,0,PC,0,"Special Edition Including 3 Prince of Persia Games
The Two Thrones
The Sands of Time
Warrior Within
PC DVD-ROM",5,19
Adrenal Rush Games EXTREME FISHING 3D,15.99,0.0,3.1,7,0,2,0,1,0,Adrenal Rush Games,Sports and Outdoors Games,0,0,0,0,Mac OS X, Linux,"CD-ROM, DVD-ROM",PC,0,"Enjoy realistic environments and extremely addictive gameplay as you pursue a wide variety of fishes.
Prove your skills in an international fishing competition and earn money to upgrade your rod, bob, bait and other equipment.
Use the built-in fish radar to find out what’s going on in the lake.
28 different locations. Day and night modes.
Windows XP, Vista, 7, 8 compatible",5,62
Alice: Madness Returns [Online Game Code],19.99,0.0,4.3,204,146,22,4,8,22,Electronic Arts,Action_games,0,14,June,2011,Windows XP, Windows Vista,0,PC,0,0,0,0
Empire: Total War - PC,14.99,5.0,4.2,652,436,84,39,26,65,SEGA,Fighting_action_games,0,0,0,0,Windows XP, Windows 2000,CD-ROM,PC,0,"New Real-time 3D Naval Warfare. Players control single ships or vast fleets with fully destructible sails as well as cannon and musket action, boarding raids and more. This is the complete naval combat experience.
All-new Game Engine. With a newly created Windows XP-compatible DirectX 9 graphics engine, players will experience real-time seascapes, dynamic weather and a new advanced landscape and flora system.
Episodic Campaign. Improves accessibility to the game by gradually introducing advanced features over time.
Massive Scope. Over 30 in-game factions encompass all of the World's major powers including the United States of America.and dodge pursuers using the stylus.
Brand New Multiplayer Modes. Players vie for a place at the top of the rankings and join leagues and ladders for even more gameplay challenges.",5,125
Indiana Jones and the Emperor's Tomb - PC,-1.0,-1.0,4.0,75,42,10,10,6,6,LucasArts,Action Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,0,0,0
Shadow of the Tomb Raider: Definitive Edition - PC [Online Game Code],59.99,0.0,4.1,58,35,7,5,1,6,Square Enix,Adventure_games,0,5,November,2019,Windows 7, Windows 10,0,PC,0,"Full game with 7 bonus missions
5 co-op challenge tombs
Digital copy of original soundtrack
All previously released outfits and skills
New “Croft Fitness” outfit for the Tomb Raider in training",5,31
Fade to Silence [Online Game Code],29.99,10.0,4.8,6,4,1,0,0,0,THQ Nordic,Action_games,0,30,April,2019,Windows 8, Windows 7,0,PC,0,"Tense atmosphere and unforgiving gameplay. This is a strategist’s game.
Explore a vast winter landscape: The launch version lets you explore a river delta, a dense forest region and cultivated farmland of an 8km² area.
Wolf Sled Expeditions: Pack your sled, take a follower with you and engage in long-term expeditions into the farthest regions.
Recruit followers to get access to better gear, enabling you to survive the cold environment and increasingly dangerous creatures.
2 player co-op gameplay (once the host player has recruited the first follower)",5,87
History Channel Civil War: Secret Missions - PC,-1.0,-1.0,3.9,35,16,8,2,3,4,ACTIVISION,Shooter_action_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Assume the role of Union and Confederate soldiers fighting behind enemy lines in legendary battles
Your goal is to disrupt the armies of both the North and the South by any means necessary, including conducting train raids, stealing ironclad ships, stopping enemy supply lines, destroying enemy artillery and more
All events are drawn from the real life actions of famous partisans, scouts and rangers
Fight as a member of Mosby's Rangers, Sheridan's Scouts and Grant's Secret Service
Receive your mission commands from famous generals including Robert E. Lee, Stonewall Jackson, and Ulysses Grant",5,93
Encore Hoyle Casino Games 2011,42.99,0.0,4.1,40,22,6,5,3,2,Encore,Casino Games,0,0,0,0,Mac OS X, Windows XP,"CD-ROM, DVD-ROM",PC-Mac,0,0,0,0
House of 1000 Doors: The Palm of Zoroaster Collector's Edition [Download],9.99,0.0,4.3,24,15,3,2,0,2,Alawar Entertainment,Seek_and_find_games,0,11,April,2017,Windows 8.1, Windows XP,0,PC,0,"100 locations
28 mini-games
15 hidden object scenes
Concert Art and wallpapers
Step-by-step walkthrough",5,14
WMS Casino Gaming Slots: Quest for the Fountain,15.97,0.0,3.7,48,23,7,4,7,5,Phantom,Computer and Video Game Collections, Trivia Games,0,0,0,Windows XP, VISTA,DVD-ROM,"PC, Windows",0,"WMS SLOTS: QUEST FOR THE FOUNTAIN
Manufacturer:PHANTOM
Manufacturer Model Number:PHANTOM
Weight:1 Pounds
Brand:PHANTOM",5,13
Dracula (Resurrection / Last Sanctuary),14.99,0.0,4.0,11,6,1,1,1,1,Encore,Adventure Games,0,0,0,0,Windows Vista, Windows XP Media Center Edition,CD-ROM,Windows,0,"Confront Dracula in two exciting tales
Explore more than 40 different scenes and locations.
Solve challenging puzzles.
Stunning 3D graphics and animation.
Dual Jewel Case",5,25
Twistingo,6.94,0.0,4.5,5,3,1,0,0,0,e-Games,Strategy Games,0,0,0,0,Windows Vista, Windows Me,CD,Windows,0,"bingo with a twist
puzzle game",2,6
Milton Bradley Board Game - PC,-1.0,-1.0,3.7,9,5,0,1,1,1,Atari,Board_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,0,0,0
Saints Row IV PC,11.4,0.0,4.2,80,50,12,5,4,7,Deep Silver,Shooter-action-game-genre, Action-game-genre,0,0,0,Windows Vista, Windows XP,DVD-ROM,Pc,0,"Delve into an arsenal of alien weaponry and technology that will turn each Saint into an ultimate entity of destruction
Utilize out-of-this-world superpowers to fight all the way to the top.
Use superpowers and leap over buildings, outrun the fastest sports cars, or send enemies flying with telekinesis. Save the world, Saints Style.",3,53
Forest Legends: The Call of Love Collector's Edition [Download],11.99,0.0,3.0,13,3,1,1,1,4,Alawar Entertainment,Seek_and_find_games,0,30,September,2016,Windows 8.1, Windows XP,0,PC,0,"Five chapters
68 scenes
25 mini-games
Casual and Expert game modes
Learn-as-you-play tutorial",5,13
GTR FIA GT Racing Game PC,5.5,4.49,2.9,9,0,1,3,0,1,SimBin,Video Games,0,0,0,0,0,0,DVD-ROM,PC,0,"Based on the real FIA GT Championship
All the real tracks and cars are included
Car physics based on real race car telemetry data
Tracks are built from actual GPS and CAD data
Sounds are sampled from the real race cars",5,41
Nancy Drew: The Phantom of Venice [Download],6.99,0.0,4.4,346,249,38,24,10,24,Her Interactive,Puzzle_games,0,8,July,2008,Windows Vista, Windows XP,0,0,Single player only,"Master Italian As You Dig For Clues.
Create A Fashion Statement Or A New Disguise.
Discover Creative Ways To Earn Euros.
Deal Out The Fun In The Italian Card Game Scopa.",4,31
Minecraft (Nintendo Switch),30.8,2.14,4.8,23564,20500,2120,706,235,235,Mojang,Simulation,0,0,0,0,0,0,0,"Sony PSP, Nintendo switch",0,"Minecraft is a game about placing blocks and going on adventures
Explore randomly generated worlds and build amazing things from the simplest of homes to the grandest of castles
Play in creative mode with unlimited resources or mine deep into the world in survival mode, crafting weapons and armor to fend off the dangerous mobs
Play on the go in handheld or tabletop modes
Includes Super Mario Mash-Up, Natural Texture Pack, Biome Settlers Skin Pack, Battle & Beasts Skin Pack, Campfire Tales Skin Pack;Compatible with Nintendo Switch only",5,88
Clive Barker's Undying - PC,-1.0,-1.0,3.9,118,61,15,21,9,10,Electronic Arts,Horror_action_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Big Bundle: Diesel Pack - PC (Bundle),9.95,0.0,3.4,9,3,1,0,1,1,ValuSoft,Driving_simulation_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,0,0,0
