Name,Price,Discount,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
Expeditions: Rome - PC,44.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,THQ Nordic,Turn-based-strategy-game-genre,0,0,0,0,Windows 8,0,DVD-ROM,PC,0,"Create your own Roman Legatus! Customize your character's look, gender, class, and skills to match your playstyle and role-playing fantasy
Engage in tactical turn-based combat powered by an extensive skill-based action system where every weapon changes your potency on the battlefield
Adventure with 5 unique companions discovering their extensive backstories and unique personalities
Explore a beautifully realized, colorful world across many different environments, including North Africa, Greece, Gaul, and Rome herself
Experience a historically inspired story of political intrigue and personal drama through a fully voiced narrative where choices matter and consequences are far-reaching",5,94
The Golf Club 2: Day 1 Edition - Xbox One,18.72,1.27,4.0,124,60,23,21,9,8,Maximum Games,Golf-game-genre,0,0,0,0,Xbox_one,0,0,Xbox One,Multiplayer,"Career Mode! - Progress by winning, earning money, and buying into more prestigious golf societies/clubhouses, facing more difficult competition as you rise to the top
Online Golf Societies - Online clans for you and your friends to compete in, either against each other and/or against other clans. Includes customizable clubhouse to show off status
Compete online in full seasons and major tournaments, either by yourself or with your Golf Society
Full Practice Range including driving range, putting green, chipping green, and Sandbox Mode. Features real-time feedback and stat tracking to help improve your skills
Improved course creator with even more props, tools, and the addition of crowds for a more immersive golfing experience",5,113
Battlefield V (PC Code in a Box),44.55,0.0,4.0,109,63,19,6,6,14,Electronic Arts,Action Drafting,0,0,0,0,0,0,0,0,1,"World War 2 as You've Never Seen It Before - Take the fight to unexpected but crucial moments of the war, as Battlefield goes back to where it all began.
64-Player Multiplayer in the Chaos of All-Out War - Lead your Company to victory in all-out multiplayer with new experiences like the massive Grand Operations mode. Take on classic modes like Conquest or squad up with friends in the cooperative Combined Arms.
The Most Physical Battlefield Yet - Maneuver through the battlefield using a new soldier move set, fortifications, and mobile tools of destruction.
Play Untold War Stories - Witness human drama set against global combat in the single player War Stories. Ski down Norwegian mountains as you battle for control of nuclear weapon supply lines, join the frontline with the French colonial troops, or go behind enemy lines in North Africa with a band of misfits sent to create mayhem.
Tides of War - Embark on a journey where new content drops continuously transport you and your Company to a huge variety of key WW2 locations, where new battlefields and gear await.",5,183
Medal of Honor Pacific Assault,22.99,0.0,4.0,19,9,4,0,4,0,Cosmi,Military and Historical Strategy Games,0,0,0,0,Windows XP Home Edition, Windows Vista,DVD-RAM,Pc,0,0,0,0
Forgotten Realms Archives: Silver Edition - PC,-1.0,-1.0,3.7,13,6,2,0,2,2,Interplay,Role_playing_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Gladiators: Galactic Circus Games - PC,-1.0,-1.0,4.7,3,2,0,0,0,0,Tri Synergy,Action Games,0,0,0,0,Windows ME, Windows XP,CD,Pc,0,0,0,0
Darksiders Complete - Includes Darksiders & Darksiders II,18.95,0.0,3.7,34,14,6,4,4,4,Nordic Games,Adventure Games, Role Playing Games,0,0,0,Windows XP, Windows 7,DVD-ROM,"PC, Windows",0,"Brutal attacks and supernatural abilities
Devastating arsenal of angelic, demonic and earthly weapons
Play Death
Epic universe
Includes Darksiders and Darksiders II, All DLCs & Seasonpass",5,26
"$100,000 Pyramid - PC",-1.0,-1.0,4.0,20,12,2,2,0,3,Vivendi Universal,Trivia_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
SpellForce Complete Edition [Online Game Code],59.99,0.0,4.0,1,0,1,0,0,0,Nordic Games,Real_time_strategy_games,0,16,January,2014,Windows Vista, Windows XP,0,PC,0,"Online Game Codes are codes you can redeem via your computer, console, or handheld device for various subscriptions, points, or games.
Please check the system requirements to verify this game works with your computer and/or operating system before purchase.
You can also shop for digital games on your mobile device.",3,50
"Thrustmaster T16000M FCS Flight Pack - Joystick, Throttle and Rudder Pedals - T.A.R.G.E.T Software, PC",-1.0,-1.0,4.5,513,353,102,20,15,20,THRUSTMASTER,Accessory-games,0,0,0,0,Windows 10,0,Unknown format,"Pc, Electronic Games",0,"The T.16000M FCS FLIGHT PACK is composed of the T.16000M FCS (Flight Control System) flight stick, the TWCS (Thrustmaster Weapon Control System) throttle and the TFRP (Thrustmaster Flight Rudder Pedals)
The T.16000M FCS FLIGHT PACK is compatible with PC via USB in Windows 10, 8, 7 and Vista (32-bit and 64-bit)
The T.16000M FCS offers you a precision level greater than current systems, which will not decrease over time, thanks to the joystick's H.E.A.R.T technology (U.S. patent US08471815): 3D (Hall Effect) magnetic sensors technology offering awarded precision
The throttle's and the Rudder pedals' S.M.A.R.T (Sliding Motion Advanced Rail Tracks) technology delivers a unique system of slide rails for perfectly smooth sliding motion and precision
The T.A.R.G.E.T software allows you to load and create specific mapping profiles for each game",5,129
Superbug - PC,-1.0,-1.0,3.4,24,9,3,3,3,3,PMDG,Simulation_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Offers hundreds of hours of challenge and entertainment
This package includes nearly 40 different paint schemes from which to choose",2,20
Tomb Raider Anniversary - Windows,16.98,0.0,3.6,15,7,1,1,3,1,Cosmi,Adventure Games, Adventure-game-genre,0,0,0,Windows,0,DVD-ROM,Windows,0,"Includes classic environments from the original Tomb Raider as never experienced before
Startling enemy encounters - fierce animal and supernatural enemies, wolves, bears, crocodiles, horrific monsters and of course, the T Rex!
Improved combat challenges for the player
Stunning 3D graphics
Realistic scenery",5,43
Tom Clancy's Endwar,-1.0,-1.0,3.7,21,11,1,1,1,4,Ubisoft,Military-and-espionage-action-game-genre,0,0,0,0,Sony_psp,0,DVD-ROM,"Sony PSP, PlayStation Portable",0,"Multiple playable game modes, including: Campaign mode, Battle mode, 2-player Versus mode and Editor mode.
Play as one of three nations vying for world domination.
Features three tutorial levels to ease you into the fight.
Different storylines included with each campaign.
More than 30 missions per campaign.",5,47
The Guild 3 - Aristocratic Edition,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,THQ Nordic,Real-time-strategy-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
Forge your dynasty and create your own ""goal"" of the game: become sovereign (with ""good"" or ""evil"" behavior), dominate the city or the whole scenario or annihilate all of your competitors
Replay ability - AI makes every scenario look, feel, and play differently, as the need and desire based system influences the AI behavior in a (seemingly) random way
Multiplayer with Coop or Free Play Mode; Choose between objective (story) driven or free play to create and break alliances at will
Deal with both random-based global events, e.g. famine, plagues, war, fires, as well as actions from other players (or yourself) like revolts in neighborhoods and trade embargos
Character / Dynasty Evolution - There is a complex tree of skills, professions, actions and bonuses waiting to be unlocked",9,151
Star Wars Battlefront 2 PC,-1.0,-1.0,4.0,5,3,0,0,0,1,PC,Shooter Action Games,0,0,0,0,Windows 2000/XP,0,CD-ROM,Pc,0,PC,1,1
Sid Meier’s Civilization VI - Portugal Pack - PC [Online Game Code],4.99,0.0,5.0,1,1,0,0,0,0,2K,Turn_based_strategy_games, Strategy_games,25,March,2021,Windows 10,0,0,PC,0,"Includes the Portugal civilization with João III, the Nau unique unit, and two unique structures, the Navigation School building and the Feitoria.
New “Zombies Defense” Game Mode The Portugal pack also introduces the new Zombies Defense game mode. In this optional game mode, the dead don’t stay dead for long and present an ever-growing threat to the world’s civilizations.
New map script and new World Wonders: The Portugal content pack also includes a new map script and two new World Wonders
Civilization VI is required to play add-on content.",4,89
Mystery of Neuschwanstein [Online Game Code],9.99,0.0,3.8,5,2,0,0,0,1,astragon Software GmbH,Adventure_games,0,18,February,2015,Windows Vista, Windows 8,0,PC,0,"An exciting mystery story about Neuschwanstein Castle based on the true story of King Ludwig II of Bavaria
Beautiful and challenging puzzles and complex visual scenes
Hand painted scenes
Atmospheric soundtrack
Developed by Chimera Entertainment",5,35
Freedom Force - PC,-1.0,-1.0,4.3,68,44,9,4,4,4,Electronic Arts,Role Playing Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Start out with a comic-book style origin story that introduces you to Freedom Force, the superhero team you'll control
Use your group's super-powers to make your way in a fully interactive 3D New York -- you can rip out streetlights, throw cars and demolish buildings
Zoom in & out, control camera angle, and battle thugs and aliens
Earn prestige points by saving people, but be careful you don't lose them by causing damage -- the more prestige points you have the better your reputation is
Unlock other secret origins and secrets of Freedom Force",5,94
Pineview Drive [Online Game Code],19.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,Visual Imagination Software,Adventure_games,0,31,July,2014,Windows Vista, Windows 8,0,PC,0,"Active Steam account required for activation, download and play
30 in-game days: Each one allows you to delve further into the secrets of the house on Pineview Drive
Every move and reaction is being watched: Do not get yourself worked up or you will lose precious health
Premium sound scenery and effects: Every tone will run your blood cold
Breathtaking horror atmosphere: Face your deepest fears within the house",5,69
Othello (PC),-1.0,-1.0,4.0,2,1,0,1,0,0,0,Strategy,0,0,0,0,Windows,0,CD,Pc,0,"First release 1996. XP compatible. Based on the classic board game: A minute to learn -- a lifetime to master!
Challenge the brilliant artificial intelligence, or another player.
Captivating 3D graphics, animation and sound effects.
Plays in under 15 minutes.
English, French, German and Dutch - all on one CD-ROM.",5,50
Star Trek: New Worlds - PC,44.05,0.0,3.6,28,12,3,3,3,4,Interplay,Action Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,"An advanced 3D engine takes you right into the action on the planet's surface with a fully rotatable and zoomable landscape
Command a vast fleet of powerful combat vehicles and colony units
Construct your colonies from a variety of structures including the hydroponics lab, photon artillery launchers and many more
Choose to play as an officer in the Federation, as an honorable Klingon warrior or as a centurion of the Romulan Star Empire, and develop or destroy the frontier in over 42 unique missions
Each crewmember has a unique name and visual identity and will evolve and grow with each new experience, making them one of your most valuable resources of all",5,112
RACING MADNESS 2.0 95/98 - PC,-1.0,-1.0,4.0,1,0,1,0,0,0,Microsoft,Car_and_truck_racing_and_flying_games,0,0,0,0,Windows 95/98/Me/2000,0,CD-ROM,Pc,0,"Twice the Madness!
Amazing true-to-life landmarks
Eye-popping 3D terrains",3,9
"PowerA Wired Officially Licensed Controller For Xbox One, S, Xbox One X & Windows 10 - Black",43.5,0.0,4.2,9015,5499,1442,811,450,811,PowerA,Accessory-games,0,19,August,2019,Xbox One, Xbox One S,0,"Xbox one, Xbox One",0,"Officially licensed and Compatible with Xbox One, Xbox One S, Xbox One X, and Windows 10
2 analog sticks: precision tuned to eliminate Dead zones
8-way plus shaped directional pad (D-pad)
Standard ABXY button placement",4,35
Dungeons and Dragons Classic Anthology - PC,-1.0,-1.0,4.0,92,52,14,9,3,11,Atari,Role_playing_games,0,0,0,0,Windows 7;Windows Vista;Windows XP,0,DVD-ROM,PC,0,0,0,0
Disney/Pixar Monsters Inc. Action Game (Jewel Case) - PC,-1.0,-1.0,3.1,3,0,0,1,0,0,Disney Interactive Studios,Childrens Software Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,0,0,0
American Conquest: Divided Nation - PC,-1.0,-1.0,3.4,39,17,3,7,2,8,CDV Software,Role-playing-game-genre,0,0,0,0,Windows NT, Windows XP,CD-ROM,Pc,0,"Experience legendary battles of the 19th century in this strategy game
Mexico and Texas, North and South fight hard for domination
9 campaigns with 50+ maps and missions; new richly equipped Battle mode
Ammunition depots; defensive structures; timed explosive charges; submarines
For 1 player",5,44
Ember [Online Game Code],9.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,505 Games,Adventure_games,0,9,September,2016,Windows 7,0,0,PC,0,"Classic-style RPG with 30+ hours of epic adventure
Adventure with different companions with their own backstory quests",2,17
Fast Food Fever - PC,-1.0,-1.0,4.3,12,6,2,2,0,0,eGames,Artificial_life_simulation_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Cake Mania - One of the top casual games of all time! Prepare cakes for crazy customers in this time management classic!
Burger Island - Serve up burgers, fries, and shakes to order in this tropical themed award winner!
Roller Rush - Manage a 50's style drive-in diner and play your own music over the in-game jukebox!
Wobbly Bobbly – Tackle an out-of-control gelatin factory in this frantic puzzler!",4,69
"American Civil War, 1861-1865: The Blue and the Gray",-1.0,-1.0,3.6,36,14,8,3,2,6,CDV Software Entertainment,Military and Historical Strategy Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Fight to reconcile the nation (USA) or ensure independence (CSA). Win militarily or politically, as national will play a crucial role.
Play a scenario over a few hours or a full Grand Campaign following in Grant's or Lee's footsteps across massive operations or the entire war!
Two playable sides, dozens of different troops, hundreds of events, over 300 historical leaders with unique abilities.
Hundreds of events during the course of scenarios and campaigns to provide challenge and an element of surprise.
Organize divisions, armies and corps, manage supply and morale, use sea, river and rail moves, and put the best leaders in command (if politics allow)!",5,106
Links LS 2000,9.99,0.0,3.8,5,2,0,1,0,0,Atari,Sports_and_outdoors_games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,System requirements: Windows 95/98/NT 4.0 w/ service pack 3.0.,1,9
Assassin's Creed Syndicate Victorian Legends Pack [Online Game Code],4.99,0.0,5.0,1,1,0,0,0,0,Ubisoft,Role_playing_games,0,18,November,2015,Windows 8,0,0,PC,0,0,0,0
Mystery Tales: The Twilight World [Download],9.99,0.0,4.2,8,4,1,0,0,0,ScreenSeven,Seek_and_find_games,0,18,May,2016,Windows Vista, Windows 8,0,PC,0,"Dive into a mesmerizing Hidden Object adventure
Explore the witch's nightmarish world
Solve dozens of puzzles and riddles
Enjoy the sequel to the Hidden Object masterpiece ""Mystery Tales: The Lost Hope"" !",4,32
FIFA 20 Ultimate Team Points 100 [Online Game Code],0.99,0.0,2.4,5,1,0,0,0,3,Electronic Arts,Sports_and_outdoors_games,0,11,September,2019,Windows 10,0,0,PC,0,"Build your dream squad and be part of the most popular mode in FIFA.
Add some of the biggest football legends to your squad.",2,24
Darksiders II - PC,13.98,0.0,4.1,76,47,6,10,6,3,THQ,Fantasy_action_games,0,0,0,0,Windows 7;Windows Vista,0,CD-ROM,PC,0,"Become the most feared of the legendary Four Horsemen, able to destroy entire worlds and battle forces beyond heaven and hell
Explore startling gameworld environments reminiscent of heaven and hell
Customize your experience with varied armor sets, weapons, and skill trees allowing players to create their own Death
Explore a vast open world, complete dozens of side quests and customize your Death with a full leveling system, skill trees and endless equipment combinations
Death is a nimble and agile character capable of incredible acrobatic feats allowing the player to explore the world like never before",5,95
MADDEN NFL 21 - MUT Starter Pack - PC [Online Game Code],4.99,0.0,5.0,1,1,0,0,0,0,Electronic Arts,Sports_games, Strategy_games,8,September,2020,Windows 10,0,0,PC,0,"Get a jump start on the competition with the Madden Ultimate Team Starter Pack.
Includes 1 full fixed lineup of 20 Gold players and 2 Elite Players to start you off in Madden Ultimate Team.
All items will be Non-Auctionable, Non-Tradeable, and Non-Collectible.",3,43
Dilbert's Desktop Games PC,-1.0,-1.0,3.7,5,1,1,0,0,1,Dilbert,Arcade Games,0,0,0,0,Windows 95,0,CD-ROM,0,0,"10 Hilarious Games
Bonus Jargonator
From DreamWorks",3,7
Medieval II Total War: Kingdoms Expansion Pack - PC,15.78,0.0,4.0,104,58,13,15,3,13,SEGA,Real time strategy games; online_head_to_head_competition_games,0,28,August,2007,Windows XP, Windows 2000,0,Pc,0,"4 new campaigns-Britannia, Teutonic, Crusades, and New Worlds
110 new units, 13 new factions, 9 new agents, 5+ new multiplayer scenarios
New technology trees governed by religion
60+ new territories across four new maps
20 new custom maps, 1v1 hottseat multiplayer campaign mode , Control multiple armies in a single battle.",5,51
Chessmaster 8000 - PC,-1.0,-1.0,3.1,46,11,8,8,8,8,Ubisoft,Action Games, Board-game-genre,0,0,0,Windows 95, Windows 98,CD-ROM,Pc,0,"Works as a chess teacher, mentor, and ultimate opponent
Animated chess sets with whimsical 3D sets
Intuitive user interface, with simple and efficient learning tools
Comprehensive chess engine introduces the basics and simple strategies",4,34
Sims 3: Showtime /pc,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,Electronic Arts,Life-simulation-games,0,0,0,0,Windows 7/Vista/XP,0,DVD-ROM,Pc,0,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
Your Sims can live the dream as Singers, Performers, Magicians, and DJs. Watch them rise to fame-or go down in flames as they perform for other Sims.
All-new social features: chat with friends, post to their walls, give status updates, and create friends lists
Send your Sims to a friend's game and have your friend's Sim come to your game with SimPort
Create your own venue! Build a swanky concert hall, a massive stadium, or an indie club. How the stage is built will influence your Sims' performance and career progression
OS: XP SP2 / Vista SP1 / Windows 7",9,123
SimCity 2000,-1.0,-1.0,3.6,7,1,2,2,0,0,BLACK PEARL,World Builder Strategy Games,0,0,0,0,0,0,0,Super Nintendo Entertainment System,0,Sim City 2000,1,3
Monster Madness: Battle for Suburbia - PC,13.98,16.01,4.5,21,17,1,0,1,1,Southpeak,Action Games, Adventure-game-genre,12,June,2007,0,0,DVD-ROM,Pc,0,"Acquire weapon parts for upgrades by defeating enemies and exploring your environments
Find abandoned vehicles, outfit them with deadly weapons, and ride in them to overpower foot-bound foes
Fight your way through 5 unique environments like Suburban Nightmare, High School Hell and The Shopping Maul, each with deranged Boss Monsters
Interact with the environment and use physics to your advantage - build barricades, throw large objects and more
Killer graphics with advanced shading and rendering, with dynamically lit & shadowed worlds",5,81
Guild Wars 2: End of Dragons Standard [Online Game Code],29.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,NCSOFT,Role_playing_games,0,28,February,2022,Windows 8.1, Windows 7,0,PC,0,"PRE-ORDER and receive a Flame Serpent Weapon Chest & Shing Jea Mosaic Cape
Prodigy of Shing Jea Title
Shared Inventory Slot
Max Level Boost",4,24
"Puzzler World - Arrowwords, Crosswords & WordSearch volume 1 [Download]",9.99,0.0,3.0,1,0,0,1,0,0,Merge Games,Puzzle_games,0,6,February,2012,0,0,0,PC,0,0,0,0
FIFA Soccer 09 - PC (Jewel case),-1.0,-1.0,3.8,37,17,8,3,3,4,Electronic Arts,Soccer_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Detailed, authentic gameplay Quick freekicks, hidden throw-ins, updated collision animations and shielding
Leading Edge Visual Quality The latest shader and visual techniques leverage hi-spec graphics cards for a visually spectacular recreation
Customizable mouse and keyboard control configurations - Determine exactly where you want the ball played with a click of the mouse button. Send your players on pinpoint accurate runs using similar commands
Fully customizable widget design - You determine what information you receive directly through your game from online rankings and the Interactive Leagues to real-world football news
Pro Skill Moves Draw trick plays or perform one of 32 skill moves, including new scoop turns, rainbow flicks, heel-to-heel knocks and ball rolls",5,113
F.E.A.R. Extraction Point - PC,-1.0,-1.0,2.9,56,17,6,6,6,19,Vivendi Games,Shooter Action Games,0,21,November,2006,0,0,CD-ROM,Pc,0,"Havok 3 Game Dynamics system makes unleashing hell on your enemies visceral and satisfying. Bodies recoil and collapse accurately and objects react to being shot, pushed, or blown up.
Additional Weapons to fight a supernatural army of terrifying new enemies and familiar foes.
Different bone-chilling environments heighten the intensity.
Join a completely new mission with an even more horrifying storyline.
An advanced Special FX system showers you in sparks, smoke, and debris, making combat as intense and exhilarating as an action movie.",5,82
Sacrifice - PC,40.96,0.0,3.4,60,15,17,9,9,9,Interplay,Action Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,PC,0,0,0,0
Sacrifice - PC,40.96,0.0,3.4,60,15,17,9,9,9,Interplay,Action Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,PC,0,0,0,0
Vampyr - Windows,32.42,17.57,3.6,18,5,3,4,1,1,Maximum Games,Adventure-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"Be the Vampyr - Fight and manipulate with supernatural abilities
Feed to Survive - Be the savior and the stalker
Shape London - a Web of inter-connected citizens reacts to your decisions
Hardware Platform: Xbox One",4,36
The Ultimate Hidden Mysteries Collection,10.0,0.0,4.1,13,6,3,1,0,1,Game Mill,Adventure-game-genre,0,0,0,0,0,0,0,Pc,0,"This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, a minimum 90-day warranty, and may arrive in a generic box.",1,43
Call of Duty: Black Ops III - Standard Edition - PC,59.99,0.0,4.4,392,274,43,35,11,23,ACTIVISION,Shooter-action-game-genre,0,0,0,0,Windows,0,CD-ROM,Pc,0,"INTRODUCING A NEW ERA OF BLACK OPS: Call of Duty: Black Ops III takes place in a dark, gritty future where a new breed of Black Ops soldier emerges and the lines are blurred between our own humanity and the cutting-edge military robotics that define the future of combat.
A CALL OF DUTY CAMPAIGN UNLIKE ANYTHING BEFORE IT: Treyarch elevates the Call of Duty social gaming experience by delivering up to four player campaign co-op, using the same battle-tested network infrastructure and social systems that support its world-class Multiplayer and Zombies game modes.
PREPARE FOR A LEVELED-UP MULTIPLAYER: With Black Ops III, Treyarch premieres a new momentum-based chained-movement system, allowing players to fluidly move through the environment with finesse, using controlled thrust jumps, slides, and mantling abilities in a multitude of combinations, all while maintaining complete control over your weapon at all times.
FIGHT THE UNDEAD IN AN ALL-NEW HORROR STORY: No Treyarch title would be complete without its signature Zombies offering - a full-game experience with its own distinct storyline right out of the box. Black Ops III Zombies is the most immersive and ambitious Call of Duty Zombies to date, with a full XP-based progression system for players that adds depth and re-playability to the engaging gameplay Zombies fans have come to expect.",4,215
Jane Angel: Templar Mystery [Download],6.99,0.0,4.2,3,2,0,0,0,0,IMaxGen,Seek_and_find_games,0,1,January,2012,Windows Vista, Windows XP,0,PC,0,"Travel the world with an FBI Agent and learn astonishing facts about the religious Knights;
Search through 15 exotic scrollable locations. and solve a timeless mystery;
Play and solve 30 levels, 7 types of challenging mini-games, 24 unique locations;
2 game modes: story-driven and free-play;
Track down the treasures of the Templars in this Hidden Object quest.",5,57
Star Trek: Klingon Honor Guard - PC,-1.0,-1.0,3.3,11,2,2,2,0,2,Hasbro,Adventure-game-genre, Sci_fi_action_games,0,0,0,Windows ME, Windows 95,0,Pc,0,0,0,0
Battlefield 2142 (DVD-ROM) - PC,-1.0,-1.0,4.1,228,143,27,22,6,27,Electronic Arts,Fantasy Strategy Games,0,17,October,2006,Windows XP,0,0,Pc,0,"Lethal Vehicles-- Gamers control menacing Battle Walkers that stalk the land and futuristic gunships that patrol the skies.
Titan Mode-- Wage epic-scale war to defeat your opponent's Titan, a massive flying warship, controlled by the team's commander.
64-Players Online-- Experience all-out war with Battlefield's legendary multiplayer for up to 64 players.
Real-Time Persistence-- To the victor goes the spoils! Equipment, medals and other rewards are awarded in-game and in real time.
Customizable Abilities-- Gamers can expand their abilities and blend multiple player classes to match their play-style.",5,87
Full Spectrum Warrior: 10 Hammers - PC,-1.0,-1.0,3.4,5,1,1,0,1,1,THQ,Military and Historical Strategy Games,0,0,0,0,Windows XP, Windows 2000,CD-ROM,Pc,0,"Play as squad leader in this authentic military gaming experience
12+ levels of intense squad-based combat; real-time tactical action
Arsenal of weapons; real-world combat tactics; control mechanized units
Enter interior environments and position sniper teams; replay video system
Online multiplayer modes with adversarial and team-based objective missions",5,47
XCOM: Chimera Squad Standard - PC [Online Game Code],19.99,0.0,4.0,13,6,1,4,0,0,2K,Turn_based_strategy_games,0,24,April,2020,Windows 10,0,0,PC,0,"Unique Alien and Human Agents: Each of the 11 agents have their own distinct personality and tactical abilities, including species-specific attacks like the Viper’s tongue pull.
Specialized and Complementary Classes: Execute devastating combos by teaming the right agents and utilizing cooperative actions. The difference between mission success and failure can depend wholly on team composition.
Re-Envisioned Tactical Combat: Missions are structured as a series of discrete, explosive encounters, keeping the action intense and unpredictable.
Breach Mode: Shape the battlefield to your advantage with a new combat phase that injects your squad right into action. Strategically assign your agents to different entry points and coordinate their assault with a range of Breach-specific skills.
Interleaved Turns: An automatic initiative system slots individual agents and enemies into an alternating turn order, creating new strategic possibilities based on what unit is queued to act next—and what unit is at the greatest risk when they do.",5,151
Rise & Fall: Civilizations At War - PC,-1.0,-1.0,3.2,34,9,9,2,4,8,Midway,Military and Historical Strategy Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Build a civilization from the ground up; for 1 to 8 players
Play as a legendary hero-god of the ancient world in this exciting game
Command 1 of the 4 mightiest empires the world has ever known
Fight alongside your troops in the revolutionary Hero Command mode
Wield a superhuman combination of leadership and fighting abilities",5,56
Haunted Hotel 3 Lonely Dream and Haunted Legends The Queen of Spades (2 Game Pack) - PC,8.0,0.0,3.6,19,5,8,1,0,3,ACTIVISION,Puzzle-game-genre,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,0,0,0
The Sims Castaway Stories - PC,99.88,0.0,4.3,127,86,20,6,2,10,Electronic Arts,Artificial_life_simulation_games,0,0,0,0,Windows XP, Windows 2000,CD-ROM,Pc,0,"Play exciting new story adventures as a castaway on a desert island
Create and customize Sims and play through 24 whole new dynamic chapters
Meet the natives, discover the hidden mysteries of the island, befriend new animals, and unlock rewards
2 fun new ways to play--all-new directed Story mode and classic Free Play mode
Create multiple profiles and tell a new, unique story every time",5,65
Farming Simulator 17 Platinum Expansion - PC,18.52,0.0,4.2,29,17,4,2,2,2,Maximum Games,Simulation-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"Requires the game farming simulator 17 to run (sold separately)
Farming simulator 17 platinum expansion includes:
A new south American environment
A new crop to harvest: sugarcane
New vehicles and tools from Case IH, Stara, Doble TT, Bizon, and Gessner Industries",5,41
Reel Deal Casino Championship Edition - PC,-1.0,-1.0,3.9,12,6,1,1,0,2,Phantom EFX,Casino-game-genre,0,0,0,0,Windows NT, Windows ME,CD-ROM,Pc,0,Reel Deal Casino Championship Edition,1,5
Medal of Honor - PC,24.95,0.0,4.1,403,245,60,24,24,44,Electronic Arts,Adventure-game-genre,0,0,0,0,Windows Vista, Windows XP,"CD-ROM, DVD-ROM",PC,0,"In addition to multiplayer the game features a deep single player campaign in which players guide the storyline of multiple Tier 1 operators, as well as an Army Ranger
Elite Special Forces combat set across the rugged Afghanistan landscape, introducing players to the role of the Tier 1 Operators in the US military
Developed by the world-class team at DICE (makers of Battlefield Bad Company 2) the game's fast paced combat delivers the perfect mix of tactical warfare and all-out action
The game supports up to 24 players in online multiplayer modes",4,92
"Hidden Mysteries: Return To Titanic - Burial At Sea, 100th Anniversary - Deluxe Edition",-1.0,-1.0,4.0,21,13,1,1,0,3,Encore,Puzzle Games,0,0,0,0,Windows XP, Windows Vista,DVD-ROM,PC-Mac,0,"Explore the wreckage of the Titanic
Flash back to important events that took place during the maiden voyage.
Titanic",3,19
Blacksite: Area 51 - PC,-1.0,-1.0,3.7,47,21,9,4,8,3,Midway,Shooter Action Games,0,12,November,2007,0,0,0,Pc,0,"Online Multiplayer Modes: A wide variety fo traditional online modes, such as Death Match, Team Death Match and Capture the Flag, as well as, all-new unique modes created specifically for BlackSite: Area 51.
One Button Squad Commands: Command your troops to perform a variety fo actions, including planting C-4 to blow doors, sniping enemies in guard towers, or taking control of vehicles - all with one click of a button.
Incredibly Realistic, Fully Interactive World: From the war-torn streets of Iraq to small town USA, you'll need to use strategic cover points as you blow away your enemies in huge levels where nearly everything you see is destructible.
As squad commander Aeran Pierce, you lead soldiers who respond to your every order. Lead well and they¿ll rally behind you when the enemy brings the fight, but waver and morale will sink fast, affecting their will to fight.
Compatible with Windows XP & Vista",5,153
